date,symbol,high,rolling_200d_high,days_since_200d_high
2025-08-09,LINK/USDC:USDC,22.034,22.034,0
2025-08-10,LINK/USDC:USDC,22.736,22.736,0
2025-08-11,LINK/USDC:USDC,22.643,22.736,1
2025-08-12,LINK/USDC:USDC,24.219,24.219,0
2025-08-13,LINK/USDC:USDC,24.771,24.771,0
2025-08-14,LINK/USDC:USDC,24.349,24.771,1
2025-08-15,LINK/USDC:USDC,23.049,24.771,2
2025-08-16,LINK/USDC:USDC,22.966,24.771,3
2025-08-17,LINK/USDC:USDC,26.344,26.344,0
2025-08-18,LINK/USDC:USDC,26.748,26.748,0
2025-08-19,LINK/USDC:USDC,25.819,26.748,1
2025-08-20,LINK/USDC:USDC,26.921,26.921,0
2025-08-21,LINK/USDC:USDC,26.615,26.921,1
2025-08-22,LINK/USDC:USDC,27.885,27.885,0
2025-08-23,LINK/USDC:USDC,26.859,27.885,1
2025-08-24,LINK/USDC:USDC,26.678,27.885,2
2025-08-25,LINK/USDC:USDC,26.485,27.885,3
2025-08-26,LINK/USDC:USDC,24.745,27.885,4
2025-08-27,LINK/USDC:USDC,24.684,27.885,5
2025-08-28,LINK/USDC:USDC,26.066,27.885,6
2025-08-29,LINK/USDC:USDC,25.22,27.885,7
2025-08-30,LINK/USDC:USDC,23.51,27.885,8
2025-08-31,LINK/USDC:USDC,24.05,27.885,9
2025-09-01,LINK/USDC:USDC,23.858,27.885,10
2025-09-02,LINK/USDC:USDC,23.605,27.885,11
2025-09-03,LINK/USDC:USDC,23.918,27.885,12
2025-09-04,LINK/USDC:USDC,23.957,27.885,13
2025-09-05,LINK/USDC:USDC,23.246,27.885,14
2025-09-06,LINK/USDC:USDC,22.517,27.885,15
2025-09-07,LINK/USDC:USDC,22.608,27.885,16
2025-09-08,LINK/USDC:USDC,23.343,27.885,17
2025-09-09,LINK/USDC:USDC,23.848,27.885,18
2025-09-10,LINK/USDC:USDC,23.941,27.885,19
2025-09-11,LINK/USDC:USDC,24.512,27.885,20
2025-09-12,LINK/USDC:USDC,25.344,27.885,21
2025-09-13,LINK/USDC:USDC,25.65,27.885,22
2025-09-14,LINK/USDC:USDC,25.029,27.885,23
2025-09-15,LINK/USDC:USDC,24.446,27.885,24
2025-09-16,LINK/USDC:USDC,23.753,27.885,25
2025-09-17,LINK/USDC:USDC,24.247,27.885,26
2025-09-18,LINK/USDC:USDC,24.757,27.885,27
2025-09-19,LINK/USDC:USDC,24.905,27.885,28
2025-09-20,LINK/USDC:USDC,23.66,27.885,29
2025-09-21,LINK/USDC:USDC,23.492,27.885,30
2025-09-22,LINK/USDC:USDC,23.05,27.885,31
2025-09-23,LINK/USDC:USDC,22.041,27.885,32
2025-09-24,LINK/USDC:USDC,21.964,27.885,33
2025-09-25,LINK/USDC:USDC,21.656,27.885,34
2025-09-26,LINK/USDC:USDC,21.231,27.885,35
2025-09-27,LINK/USDC:USDC,21.138,27.885,36
2025-09-28,LINK/USDC:USDC,21.712,27.885,37
2025-09-29,LINK/USDC:USDC,21.891,27.885,38
2025-09-30,LINK/USDC:USDC,21.866,27.885,39
2025-10-01,LINK/USDC:USDC,22.62,27.885,40
2025-10-02,LINK/USDC:USDC,23.132,27.885,41
2025-10-03,LINK/USDC:USDC,23.093,27.885,42
2025-10-04,LINK/USDC:USDC,22.626,27.885,43
2025-10-05,LINK/USDC:USDC,22.955,27.885,44
2025-10-06,LINK/USDC:USDC,23.61,27.885,45
2025-10-07,LINK/USDC:USDC,23.737,27.885,46
2025-10-08,LINK/USDC:USDC,22.676,27.885,47
2025-10-09,LINK/USDC:USDC,22.682,27.885,48
2025-10-10,LINK/USDC:USDC,22.801,27.885,49
2025-10-11,LINK/USDC:USDC,18.516,27.885,50
2025-10-12,LINK/USDC:USDC,19.411,27.885,51
2025-10-13,LINK/USDC:USDC,20.184,27.885,52
2025-10-14,LINK/USDC:USDC,20.053,27.885,53
2025-10-15,LINK/USDC:USDC,19.245,27.885,54
2025-10-16,LINK/USDC:USDC,18.604,27.885,55
2025-03-31,LTC/USDC:USDC,86.28,86.28,0
2025-04-01,LTC/USDC:USDC,85.91,86.28,1
2025-04-02,LTC/USDC:USDC,88.602,88.602,0
2025-04-03,LTC/USDC:USDC,84.609,88.602,1
2025-04-04,LTC/USDC:USDC,85.066,88.602,2
2025-04-05,LTC/USDC:USDC,84.91,88.602,3
2025-04-06,LTC/USDC:USDC,83.051,88.602,4
2025-04-07,LTC/USDC:USDC,73.018,88.602,5
2025-04-08,LTC/USDC:USDC,73.488,88.602,6
2025-04-09,LTC/USDC:USDC,78.319,88.602,7
2025-04-10,LTC/USDC:USDC,76.11,88.602,8
2025-04-11,LTC/USDC:USDC,77.46,88.602,9
2025-04-12,LTC/USDC:USDC,80.098,88.602,10
2025-04-13,LTC/USDC:USDC,80.01,88.602,11
2025-04-14,LTC/USDC:USDC,80.75,88.602,12
2025-04-15,LTC/USDC:USDC,78.64,88.602,13
2025-04-16,LTC/USDC:USDC,76.488,88.602,14
2025-04-17,LTC/USDC:USDC,76.48,88.602,15
2025-04-18,LTC/USDC:USDC,77.031,88.602,16
2025-04-19,LTC/USDC:USDC,76.661,88.602,17
2025-04-20,LTC/USDC:USDC,78.528,88.602,18
2025-04-21,LTC/USDC:USDC,81.794,88.602,19
2025-04-22,LTC/USDC:USDC,84.65,88.602,20
2025-04-23,LTC/USDC:USDC,85.415,88.602,21
2025-04-24,LTC/USDC:USDC,84.632,88.602,22
2025-04-25,LTC/USDC:USDC,87.268,88.602,23
2025-04-26,LTC/USDC:USDC,88.039,88.602,24
2025-04-27,LTC/USDC:USDC,87.626,88.602,25
2025-04-28,LTC/USDC:USDC,88.13,88.602,26
2025-04-29,LTC/USDC:USDC,87.502,88.602,27
2025-04-30,LTC/USDC:USDC,86.642,88.602,28
2025-05-01,LTC/USDC:USDC,91.095,91.095,0
2025-05-02,LTC/USDC:USDC,91.019,91.095,1
2025-05-03,LTC/USDC:USDC,87.965,91.095,2
2025-05-04,LTC/USDC:USDC,86.858,91.095,3
2025-05-05,LTC/USDC:USDC,89.414,91.095,4
2025-05-06,LTC/USDC:USDC,92.635,92.635,0
2025-05-07,LTC/USDC:USDC,93.564,93.564,0
2025-05-08,LTC/USDC:USDC,95.62,95.62,0
2025-05-09,LTC/USDC:USDC,101.76,101.76,0
2025-05-10,LTC/USDC:USDC,107.11,107.11,0
2025-05-11,LTC/USDC:USDC,106.05,107.11,1
2025-05-12,LTC/USDC:USDC,105.08,107.11,2
2025-05-13,LTC/USDC:USDC,105.05,107.11,3
2025-05-14,LTC/USDC:USDC,105.97,107.11,4
2025-05-15,LTC/USDC:USDC,101.95,107.11,5
2025-05-16,LTC/USDC:USDC,102.14,107.11,6
2025-05-17,LTC/USDC:USDC,101.14,107.11,7
2025-05-18,LTC/USDC:USDC,102.44,107.11,8
2025-05-19,LTC/USDC:USDC,101.25,107.11,9
2025-05-20,LTC/USDC:USDC,99.686,107.11,10
2025-05-21,LTC/USDC:USDC,98.493,107.11,11
2025-05-22,LTC/USDC:USDC,101.17,107.11,12
2025-05-23,LTC/USDC:USDC,103.24,107.11,13
2025-05-24,LTC/USDC:USDC,97.838,107.11,14
2025-05-25,LTC/USDC:USDC,96.088,107.11,15
2025-05-26,LTC/USDC:USDC,97.603,107.11,16
2025-05-27,LTC/USDC:USDC,97.143,107.11,17
2025-05-28,LTC/USDC:USDC,97.559,107.11,18
2025-05-29,LTC/USDC:USDC,98.94,107.11,19
2025-05-30,LTC/USDC:USDC,93.84,107.11,20
2025-05-31,LTC/USDC:USDC,87.892,107.11,21
2025-06-01,LTC/USDC:USDC,88.673,107.11,22
2025-06-02,LTC/USDC:USDC,89.881,107.11,23
2025-06-03,LTC/USDC:USDC,90.554,107.11,24
2025-06-04,LTC/USDC:USDC,90.928,107.11,25
2025-06-05,LTC/USDC:USDC,89.04,107.11,26
2025-06-06,LTC/USDC:USDC,87.654,107.11,27
2025-06-07,LTC/USDC:USDC,89.295,107.11,28
2025-06-08,LTC/USDC:USDC,88.612,107.11,29
2025-06-09,LTC/USDC:USDC,90.802,107.11,30
2025-06-10,LTC/USDC:USDC,93.54,107.11,31
2025-06-11,LTC/USDC:USDC,94.243,107.11,32
2025-06-12,LTC/USDC:USDC,91.891,107.11,33
2025-06-13,LTC/USDC:USDC,86.6,107.11,34
2025-06-14,LTC/USDC:USDC,86.83,107.11,35
2025-06-15,LTC/USDC:USDC,86.56,107.11,36
2025-06-16,LTC/USDC:USDC,88.905,107.11,37
2025-06-17,LTC/USDC:USDC,87.681,107.11,38
2025-06-18,LTC/USDC:USDC,85.6,107.11,39
2025-06-19,LTC/USDC:USDC,85.885,107.11,40
2025-06-20,LTC/USDC:USDC,85.971,107.11,41
2025-06-21,LTC/USDC:USDC,84.079,107.11,42
2025-06-22,LTC/USDC:USDC,81.976,107.11,43
2025-06-23,LTC/USDC:USDC,85.391,107.11,44
2025-06-24,LTC/USDC:USDC,85.33,107.11,45
2025-06-25,LTC/USDC:USDC,85.389,107.11,46
2025-06-26,LTC/USDC:USDC,85.849,107.11,47
2025-06-27,LTC/USDC:USDC,85.594,107.11,48
2025-06-28,LTC/USDC:USDC,87.349,107.11,49
2025-06-29,LTC/USDC:USDC,88.543,107.11,50
2025-06-30,LTC/USDC:USDC,88.329,107.11,51
2025-07-01,LTC/USDC:USDC,86.83,107.11,52
2025-07-02,LTC/USDC:USDC,88.649,107.11,53
2025-07-03,LTC/USDC:USDC,92.281,107.11,54
2025-07-04,LTC/USDC:USDC,89.293,107.11,55
2025-07-05,LTC/USDC:USDC,87.782,107.11,56
2025-07-06,LTC/USDC:USDC,88.509,107.11,57
2025-07-07,LTC/USDC:USDC,88.24,107.11,58
2025-07-08,LTC/USDC:USDC,87.988,107.11,59
2025-07-09,LTC/USDC:USDC,91.389,107.11,60
2025-07-10,LTC/USDC:USDC,95.383,107.11,61
2025-07-11,LTC/USDC:USDC,98.411,107.11,62
2025-07-12,LTC/USDC:USDC,95.56,107.11,63
2025-07-13,LTC/USDC:USDC,96.868,107.11,64
2025-07-14,LTC/USDC:USDC,98.007,107.11,65
2025-07-15,LTC/USDC:USDC,96.83,107.11,66
2025-07-16,LTC/USDC:USDC,100.07,107.11,67
2025-07-17,LTC/USDC:USDC,103.76,107.11,68
2025-07-18,LTC/USDC:USDC,112.4,112.4,0
2025-07-19,LTC/USDC:USDC,115.11,115.11,0
2025-07-20,LTC/USDC:USDC,121.7,121.7,0
2025-07-21,LTC/USDC:USDC,122.12,122.12,0
2025-07-22,LTC/USDC:USDC,119.97,122.12,1
2025-07-23,LTC/USDC:USDC,122.38,122.38,0
2025-07-24,LTC/USDC:USDC,115.5,122.38,1
2025-07-25,LTC/USDC:USDC,116.44,122.38,2
2025-07-26,LTC/USDC:USDC,115.62,122.38,3
2025-07-27,LTC/USDC:USDC,115.71,122.38,4
2025-07-28,LTC/USDC:USDC,116.57,122.38,5
2025-07-29,LTC/USDC:USDC,110.88,122.38,6
2025-07-30,LTC/USDC:USDC,111.33,122.38,7
2025-07-31,LTC/USDC:USDC,111.85,122.38,8
2025-08-01,LTC/USDC:USDC,108.33,122.38,9
2025-08-02,LTC/USDC:USDC,109.95,122.38,10
2025-08-03,LTC/USDC:USDC,111.35,122.38,11
2025-08-04,LTC/USDC:USDC,121.46,122.38,12
2025-08-05,LTC/USDC:USDC,129.09,129.09,0
2025-08-06,LTC/USDC:USDC,121.13,129.09,1
2025-08-07,LTC/USDC:USDC,123.15,129.09,2
2025-08-08,LTC/USDC:USDC,126.6,129.09,3
2025-08-09,LTC/USDC:USDC,126.46,129.09,4
2025-08-10,LTC/USDC:USDC,126.15,129.09,5
2025-08-11,LTC/USDC:USDC,128.23,129.09,6
2025-08-12,LTC/USDC:USDC,132.09,132.09,0
2025-08-13,LTC/USDC:USDC,134.37,134.37,0
2025-08-14,LTC/USDC:USDC,133.94,134.37,1
2025-08-15,LTC/USDC:USDC,123.2,134.37,2
2025-08-16,LTC/USDC:USDC,121.05,134.37,3
2025-08-17,LTC/USDC:USDC,123.19,134.37,4
2025-08-18,LTC/USDC:USDC,120.91,134.37,5
2025-08-19,LTC/USDC:USDC,119.01,134.37,6
2025-08-20,LTC/USDC:USDC,117.08,134.37,7
2025-08-21,LTC/USDC:USDC,117.29,134.37,8
2025-08-22,LTC/USDC:USDC,123.75,134.37,9
2025-08-23,LTC/USDC:USDC,123.44,134.37,10
2025-08-24,LTC/USDC:USDC,124.88,134.37,11
2025-08-25,LTC/USDC:USDC,118.7,134.37,12
2025-08-26,LTC/USDC:USDC,114.73,134.37,13
2025-08-27,LTC/USDC:USDC,116.24,134.37,14
2025-08-28,LTC/USDC:USDC,114.67,134.37,15
2025-08-29,LTC/USDC:USDC,113.89,134.37,16
2025-08-30,LTC/USDC:USDC,111.27,134.37,17
2025-08-31,LTC/USDC:USDC,111.96,134.37,18
2025-09-01,LTC/USDC:USDC,111.35,134.37,19
2025-09-02,LTC/USDC:USDC,112.05,134.37,20
2025-09-03,LTC/USDC:USDC,113.3,134.37,21
2025-09-04,LTC/USDC:USDC,113.44,134.37,22
2025-09-05,LTC/USDC:USDC,115.04,134.37,23
2025-09-06,LTC/USDC:USDC,112.47,134.37,24
2025-09-07,LTC/USDC:USDC,115.4,134.37,25
2025-09-08,LTC/USDC:USDC,115.87,134.37,26
2025-09-09,LTC/USDC:USDC,114.76,134.37,27
2025-09-10,LTC/USDC:USDC,118.92,134.37,28
2025-09-11,LTC/USDC:USDC,117.95,134.37,29
2025-09-12,LTC/USDC:USDC,118.3,134.37,30
2025-09-13,LTC/USDC:USDC,120.89,134.37,31
2025-09-14,LTC/USDC:USDC,119.38,134.37,32
2025-09-15,LTC/USDC:USDC,116.72,134.37,33
2025-09-16,LTC/USDC:USDC,115.85,134.37,34
2025-09-17,LTC/USDC:USDC,117.59,134.37,35
2025-09-18,LTC/USDC:USDC,119.16,134.37,36
2025-09-19,LTC/USDC:USDC,119.48,134.37,37
2025-09-20,LTC/USDC:USDC,115.31,134.37,38
2025-09-21,LTC/USDC:USDC,116.22,134.37,39
2025-09-22,LTC/USDC:USDC,114.43,134.37,40
2025-09-23,LTC/USDC:USDC,107.19,134.37,41
2025-09-24,LTC/USDC:USDC,107.67,134.37,42
2025-09-25,LTC/USDC:USDC,105.79,134.37,43
2025-09-26,LTC/USDC:USDC,104.84,134.37,44
2025-09-27,LTC/USDC:USDC,104.9,134.37,45
2025-09-28,LTC/USDC:USDC,107.06,134.37,46
2025-09-29,LTC/USDC:USDC,107.6,134.37,47
2025-09-30,LTC/USDC:USDC,107.54,134.37,48
2025-10-01,LTC/USDC:USDC,115.35,134.37,49
2025-10-02,LTC/USDC:USDC,122.72,134.37,50
2025-10-03,LTC/USDC:USDC,124.93,134.37,51
2025-10-04,LTC/USDC:USDC,121.07,134.37,52
2025-10-05,LTC/USDC:USDC,124.3,134.37,53
2025-10-06,LTC/USDC:USDC,121.6,134.37,54
2025-10-07,LTC/USDC:USDC,119.36,134.37,55
2025-10-08,LTC/USDC:USDC,119.84,134.37,56
2025-10-09,LTC/USDC:USDC,128.31,134.37,57
2025-10-10,LTC/USDC:USDC,136.05,136.05,0
2025-10-11,LTC/USDC:USDC,102.69,136.05,1
2025-10-12,LTC/USDC:USDC,102.03,136.05,2
2025-10-13,LTC/USDC:USDC,101.31,136.05,3
2025-10-14,LTC/USDC:USDC,100.42,136.05,4
2025-10-15,LTC/USDC:USDC,99.899,136.05,5
2025-10-16,LTC/USDC:USDC,96.823,136.05,6
2025-03-31,MAV/USDC:USDC,0.068926,0.068926,0
2025-04-01,MAV/USDC:USDC,0.069174,0.069174,0
2025-04-02,MAV/USDC:USDC,0.0639,0.069174,1
2025-04-03,MAV/USDC:USDC,0.060013,0.069174,2
2025-04-04,MAV/USDC:USDC,0.057785,0.069174,3
2025-04-05,MAV/USDC:USDC,0.055981,0.069174,4
2025-04-06,MAV/USDC:USDC,0.054908,0.069174,5
2025-04-07,MAV/USDC:USDC,0.052077,0.069174,6
2025-04-08,MAV/USDC:USDC,0.052399,0.069174,7
2025-04-09,MAV/USDC:USDC,0.05375,0.069174,8
2025-04-10,MAV/USDC:USDC,0.053088,0.069174,9
2025-04-11,MAV/USDC:USDC,0.053092,0.069174,10
2025-04-12,MAV/USDC:USDC,0.054585,0.069174,11
2025-04-13,MAV/USDC:USDC,0.054173,0.069174,12
2025-04-14,MAV/USDC:USDC,0.051697,0.069174,13
2025-04-15,MAV/USDC:USDC,0.050423,0.069174,14
2025-04-16,MAV/USDC:USDC,0.048916,0.069174,15
2025-04-17,MAV/USDC:USDC,0.047634,0.069174,16
2025-04-18,MAV/USDC:USDC,0.050083,0.069174,17
2025-04-19,MAV/USDC:USDC,0.05366,0.069174,18
2025-04-20,MAV/USDC:USDC,0.056502,0.069174,19
2025-04-21,MAV/USDC:USDC,0.057522,0.069174,20
2025-04-22,MAV/USDC:USDC,0.058859,0.069174,21
2025-04-23,MAV/USDC:USDC,0.060483,0.069174,22
2025-04-24,MAV/USDC:USDC,0.064056,0.069174,23
2025-04-25,MAV/USDC:USDC,0.064673,0.069174,24
2025-04-26,MAV/USDC:USDC,0.068253,0.069174,25
2025-04-27,MAV/USDC:USDC,0.064222,0.069174,26
2025-04-28,MAV/USDC:USDC,0.063568,0.069174,27
2025-04-29,MAV/USDC:USDC,0.065752,0.069174,28
2025-04-30,MAV/USDC:USDC,0.066715,0.069174,29
2025-05-01,MAV/USDC:USDC,0.066682,0.069174,30
2025-05-02,MAV/USDC:USDC,0.066673,0.069174,31
2025-05-03,MAV/USDC:USDC,0.064945,0.069174,32
2025-05-04,MAV/USDC:USDC,0.058296,0.069174,33
2025-05-05,MAV/USDC:USDC,0.055762,0.069174,34
2025-05-06,MAV/USDC:USDC,0.055306,0.069174,35
2025-05-07,MAV/USDC:USDC,0.055929,0.069174,36
2025-05-08,MAV/USDC:USDC,0.063875,0.069174,37
2025-05-09,MAV/USDC:USDC,0.072463,0.072463,0
2025-05-10,MAV/USDC:USDC,0.079115,0.079115,0
2025-05-11,MAV/USDC:USDC,0.078751,0.079115,1
2025-05-12,MAV/USDC:USDC,0.083,0.083,0
2025-05-13,MAV/USDC:USDC,0.082367,0.083,1
2025-05-14,MAV/USDC:USDC,0.082538,0.083,2
2025-05-15,MAV/USDC:USDC,0.079003,0.083,3
2025-05-16,MAV/USDC:USDC,0.073181,0.083,4
2025-05-17,MAV/USDC:USDC,0.069443,0.083,5
2025-05-18,MAV/USDC:USDC,0.071481,0.083,6
2025-05-19,MAV/USDC:USDC,0.070155,0.083,7
2025-05-20,MAV/USDC:USDC,0.069084,0.083,8
2025-05-21,MAV/USDC:USDC,0.070775,0.083,9
2025-05-22,MAV/USDC:USDC,0.075962,0.083,10
2025-05-23,MAV/USDC:USDC,0.076223,0.083,11
2025-05-24,MAV/USDC:USDC,0.066537,0.083,12
2025-05-25,MAV/USDC:USDC,0.064451,0.083,13
2025-05-26,MAV/USDC:USDC,0.065355,0.083,14
2025-05-27,MAV/USDC:USDC,0.065464,0.083,15
2025-05-28,MAV/USDC:USDC,0.06651,0.083,16
2025-05-29,MAV/USDC:USDC,0.067095,0.083,17
2025-05-30,MAV/USDC:USDC,0.061403,0.083,18
2025-05-31,MAV/USDC:USDC,0.054977,0.083,19
2025-06-01,MAV/USDC:USDC,0.056444,0.083,20
2025-06-02,MAV/USDC:USDC,0.057758,0.083,21
2025-06-03,MAV/USDC:USDC,0.060413,0.083,22
2025-06-04,MAV/USDC:USDC,0.059066,0.083,23
2025-06-05,MAV/USDC:USDC,0.056105,0.083,24
2025-06-06,MAV/USDC:USDC,0.053332,0.083,25
2025-06-07,MAV/USDC:USDC,0.053768,0.083,26
2025-06-08,MAV/USDC:USDC,0.054267,0.083,27
2025-06-09,MAV/USDC:USDC,0.055942,0.083,28
2025-06-10,MAV/USDC:USDC,0.06128,0.083,29
2025-06-11,MAV/USDC:USDC,0.06269,0.083,30
2025-06-12,MAV/USDC:USDC,0.057545,0.083,31
2025-06-13,MAV/USDC:USDC,0.051253,0.083,32
2025-06-14,MAV/USDC:USDC,0.050829,0.083,33
2025-06-15,MAV/USDC:USDC,0.051092,0.083,34
2025-06-16,MAV/USDC:USDC,0.05605,0.083,35
2025-06-17,MAV/USDC:USDC,0.051342,0.083,36
2025-06-18,MAV/USDC:USDC,0.047362,0.083,37
2025-06-19,MAV/USDC:USDC,0.046225,0.083,38
2025-06-20,MAV/USDC:USDC,0.046185,0.083,39
2025-06-21,MAV/USDC:USDC,0.044508,0.083,40
2025-06-22,MAV/USDC:USDC,0.042248,0.083,41
2025-06-23,MAV/USDC:USDC,0.04495,0.083,42
2025-06-24,MAV/USDC:USDC,0.04674,0.083,43
2025-06-25,MAV/USDC:USDC,0.047523,0.083,44
2025-06-26,MAV/USDC:USDC,0.045697,0.083,45
2025-06-27,MAV/USDC:USDC,0.043832,0.083,46
2025-06-28,MAV/USDC:USDC,0.044759,0.083,47
2025-06-29,MAV/USDC:USDC,0.047625,0.083,48
2025-06-30,MAV/USDC:USDC,0.050276,0.083,49
2025-07-01,MAV/USDC:USDC,0.08137,0.083,50
2025-07-02,MAV/USDC:USDC,0.051493,0.083,51
2025-07-03,MAV/USDC:USDC,0.053289,0.083,52
2025-07-04,MAV/USDC:USDC,0.047399,0.083,53
2025-07-05,MAV/USDC:USDC,0.044093,0.083,54
2025-07-06,MAV/USDC:USDC,0.04194,0.083,55
2025-07-07,MAV/USDC:USDC,0.041147,0.083,56
2025-07-08,MAV/USDC:USDC,0.039683,0.083,57
2025-07-09,MAV/USDC:USDC,0.040699,0.083,58
2025-07-10,MAV/USDC:USDC,0.042737,0.083,59
2025-07-11,MAV/USDC:USDC,0.058555,0.083,60
2025-07-12,MAV/USDC:USDC,0.048403,0.083,61
2025-07-13,MAV/USDC:USDC,0.047473,0.083,62
2025-07-14,MAV/USDC:USDC,0.046774,0.083,63
2025-07-15,MAV/USDC:USDC,0.047174,0.083,64
2025-07-16,MAV/USDC:USDC,0.051926,0.083,65
2025-07-17,MAV/USDC:USDC,0.053889,0.083,66
2025-07-18,MAV/USDC:USDC,0.053955,0.083,67
2025-07-19,MAV/USDC:USDC,0.051245,0.083,68
2025-07-20,MAV/USDC:USDC,0.05311,0.083,69
2025-07-21,MAV/USDC:USDC,0.055587,0.083,70
2025-07-22,MAV/USDC:USDC,0.052802,0.083,71
2025-07-23,MAV/USDC:USDC,0.052696,0.083,72
2025-07-24,MAV/USDC:USDC,0.046799,0.083,73
2025-07-25,MAV/USDC:USDC,0.046688,0.083,74
2025-07-26,MAV/USDC:USDC,0.047224,0.083,75
2025-07-27,MAV/USDC:USDC,0.056315,0.083,76
2025-07-28,MAV/USDC:USDC,0.073743,0.083,77
2025-07-29,MAV/USDC:USDC,0.052931,0.083,78
2025-07-30,MAV/USDC:USDC,0.052822,0.083,79
2025-07-31,MAV/USDC:USDC,0.051955,0.083,80
2025-08-01,MAV/USDC:USDC,0.048736,0.083,81
2025-08-02,MAV/USDC:USDC,0.047201,0.083,82
2025-08-03,MAV/USDC:USDC,0.045319,0.083,83
2025-08-04,MAV/USDC:USDC,0.047369,0.083,84
2025-08-05,MAV/USDC:USDC,0.04757,0.083,85
2025-08-06,MAV/USDC:USDC,0.045248,0.083,86
2025-08-07,MAV/USDC:USDC,0.051961,0.083,87
2025-08-08,MAV/USDC:USDC,0.051336,0.083,88
2025-08-09,MAV/USDC:USDC,0.059037,0.083,89
2025-08-10,MAV/USDC:USDC,0.061957,0.083,90
2025-08-11,MAV/USDC:USDC,0.059881,0.083,91
2025-08-12,MAV/USDC:USDC,0.065355,0.083,92
2025-08-13,MAV/USDC:USDC,0.06718,0.083,93
2025-08-14,MAV/USDC:USDC,0.06358,0.083,94
2025-08-15,MAV/USDC:USDC,0.055575,0.083,95
2025-08-16,MAV/USDC:USDC,0.05937,0.083,96
2025-08-17,MAV/USDC:USDC,0.062685,0.083,97
2025-08-18,MAV/USDC:USDC,0.05782,0.083,98
2025-08-19,MAV/USDC:USDC,0.059203,0.083,99
2025-08-20,MAV/USDC:USDC,0.059227,0.083,100
2025-08-21,MAV/USDC:USDC,0.059598,0.083,101
2025-08-22,MAV/USDC:USDC,0.061224,0.083,102
2025-08-23,MAV/USDC:USDC,0.060701,0.083,103
2025-08-24,MAV/USDC:USDC,0.0638,0.083,104
2025-08-25,MAV/USDC:USDC,0.06996,0.083,105
2025-08-26,MAV/USDC:USDC,0.065601,0.083,106
2025-08-27,MAV/USDC:USDC,0.068909,0.083,107
2025-08-28,MAV/USDC:USDC,0.069395,0.083,108
2025-08-29,MAV/USDC:USDC,0.079447,0.083,109
2025-08-30,MAV/USDC:USDC,0.078459,0.083,110
2025-08-31,MAV/USDC:USDC,0.0748,0.083,111
2025-09-01,MAV/USDC:USDC,0.077838,0.083,112
2025-09-02,MAV/USDC:USDC,0.084367,0.084367,0
2025-09-03,MAV/USDC:USDC,0.083317,0.084367,1
2025-09-04,MAV/USDC:USDC,0.082443,0.084367,2
2025-09-05,MAV/USDC:USDC,0.079822,0.084367,3
2025-09-06,MAV/USDC:USDC,0.080938,0.084367,4
2025-09-07,MAV/USDC:USDC,0.081545,0.084367,5
2025-09-08,MAV/USDC:USDC,0.080523,0.084367,6
2025-09-09,MAV/USDC:USDC,0.072661,0.084367,7
2025-09-10,MAV/USDC:USDC,0.068974,0.084367,8
2025-09-11,MAV/USDC:USDC,0.075444,0.084367,9
2025-09-12,MAV/USDC:USDC,0.07257,0.084367,10
2025-09-13,MAV/USDC:USDC,0.072285,0.084367,11
2025-09-14,MAV/USDC:USDC,0.075328,0.084367,12
2025-09-15,MAV/USDC:USDC,0.075903,0.084367,13
2025-09-16,MAV/USDC:USDC,0.071145,0.084367,14
2025-09-17,MAV/USDC:USDC,0.072874,0.084367,15
2025-09-18,MAV/USDC:USDC,0.079067,0.084367,16
2025-09-19,MAV/USDC:USDC,0.07671,0.084367,17
2025-09-20,MAV/USDC:USDC,0.074151,0.084367,18
2025-09-21,MAV/USDC:USDC,0.076301,0.084367,19
2025-09-22,MAV/USDC:USDC,0.074582,0.084367,20
2025-09-23,MAV/USDC:USDC,0.068704,0.084367,21
2025-09-24,MAV/USDC:USDC,0.068068,0.084367,22
2025-09-25,MAV/USDC:USDC,0.065366,0.084367,23
2025-09-26,MAV/USDC:USDC,0.0603,0.084367,24
2025-09-27,MAV/USDC:USDC,0.060782,0.084367,25
2025-09-28,MAV/USDC:USDC,0.059149,0.084367,26
2025-09-29,MAV/USDC:USDC,0.060166,0.084367,27
2025-09-30,MAV/USDC:USDC,0.060975,0.084367,28
2025-10-01,MAV/USDC:USDC,0.063863,0.084367,29
2025-10-02,MAV/USDC:USDC,0.064299,0.084367,30
2025-10-03,MAV/USDC:USDC,0.064049,0.084367,31
2025-10-04,MAV/USDC:USDC,0.061438,0.084367,32
2025-10-05,MAV/USDC:USDC,0.061695,0.084367,33
2025-10-06,MAV/USDC:USDC,0.059831,0.084367,34
2025-10-07,MAV/USDC:USDC,0.058775,0.084367,35
2025-10-08,MAV/USDC:USDC,0.053508,0.084367,36
2025-10-09,MAV/USDC:USDC,0.052671,0.084367,37
2025-10-10,MAV/USDC:USDC,0.051185,0.084367,38
2025-10-11,MAV/USDC:USDC,0.04244,0.084367,39
2025-10-12,MAV/USDC:USDC,0.043878,0.084367,40
2025-10-13,MAV/USDC:USDC,0.04796,0.084367,41
2025-10-14,MAV/USDC:USDC,0.046105,0.084367,42
2025-10-15,MAV/USDC:USDC,0.044298,0.084367,43
2025-10-16,MAV/USDC:USDC,0.044505,0.084367,44
2025-03-31,MAVIA/USDC:USDC,0.45892,0.45892,0
2025-04-01,MAVIA/USDC:USDC,0.42475,0.45892,1
