date,symbol,market_cap
2022-02-19,AAVE/USD,1968406191.1120956
2022-02-20,AAVE/USD,1852197780.7324448
2022-02-21,AAVE/USD,1732892274.8270323
2022-02-22,AAVE/USD,1814359352.7872744
2022-02-23,AAVE/USD,1759554227.6140203
2022-02-24,AAVE/USD,1687243779.9038553
2022-02-25,AAVE/USD,1881148891.0819519
2022-02-26,AAVE/USD,1840348023.9382274
2022-02-27,AAVE/USD,1773962454.625171
2022-02-28,AAVE/USD,1963693219.6598504
2022-03-01,AAVE/USD,1930163794.1853044
2022-03-02,AAVE/USD,1854217625.6405497
2022-03-03,AAVE/USD,1749051034.0918734
2022-03-04,AAVE/USD,1673239521.8743262
2022-03-05,AAVE/USD,1677952493.3265715
2022-03-06,AAVE/USD,1571843307.4874465
2022-03-07,AAVE/USD,1573863152.3955514
2022-03-08,AAVE/USD,1638498189.4549172
2022-03-09,AAVE/USD,1716868171.8893979
2022-03-10,AAVE/USD,1605911358.2708204
2022-03-11,AAVE/USD,1569284837.2705133
2022-03-12,AAVE/USD,1619107678.3371074
2022-03-13,AAVE/USD,1557031111.4946752
2022-03-14,AAVE/USD,1594061601.4766033
2022-03-15,AAVE/USD,1643884442.5431976
2022-03-16,AAVE/USD,1908214812.8505614
2022-03-17,AAVE/USD,2096329701.9587567
2022-03-18,AAVE/USD,2159079550.437224
2022-03-19,AAVE/USD,2117605401.6574643
2022-03-20,AAVE/USD,2057952648.7047584
2022-03-21,AAVE/USD,2072091563.0614944
2022-03-22,AAVE/USD,2058221961.359172
2022-03-23,AAVE/USD,2101581298.71983
2022-03-24,AAVE/USD,2263438204.022658
2022-03-25,AAVE/USD,2188569286.0955596
2022-03-26,AAVE/USD,2200284386.5625696
2022-03-27,AAVE/USD,2278923681.6514645
2022-03-28,AAVE/USD,2259129201.552034
2022-03-29,AAVE/USD,2999604344.8633904
2022-03-30,AAVE/USD,3009838225.7311234
2022-03-31,AAVE/USD,2787385973.18514
2022-04-01,AAVE/USD,3295848264.718816
2022-04-02,AAVE/USD,3210072184.2879496
2022-04-03,AAVE/USD,3275784471.9649715
2022-04-04,AAVE/USD,3205359212.835704
2022-04-05,AAVE/USD,2976578112.9109917
2022-04-06,AAVE/USD,2564933720.639157
2022-04-07,AAVE/USD,2722212310.8169465
2022-04-08,AAVE/USD,2470135666.285421
2022-04-09,AAVE/USD,2489122208.4216094
2022-04-10,AAVE/USD,2374933642.9500637
2022-04-11,AAVE/USD,2127435313.5435765
2022-04-12,AAVE/USD,2216712458.481825
2022-04-13,AAVE/USD,2400787657.77381
2022-04-14,AAVE/USD,2316492796.9422207
2022-04-15,AAVE/USD,2372509829.0603375
2022-04-16,AAVE/USD,2319185923.4863605
2022-04-17,AAVE/USD,2246471506.7945747
2022-04-18,AAVE/USD,2278654368.9970503
2022-04-19,AAVE/USD,2463268193.597863
2022-04-20,AAVE/USD,2508512719.539419
2022-04-21,AAVE/USD,2337903152.9681354
2022-04-22,AAVE/USD,2380454552.365551
2022-04-23,AAVE/USD,2335479339.078409
2022-04-24,AAVE/USD,2238930752.470982
2022-04-25,AAVE/USD,2275287960.816875
2022-04-26,AAVE/USD,2127839282.5251975
2022-04-27,AAVE/USD,2270844302.0190434
2022-04-28,AAVE/USD,2236237625.9268417
2022-04-29,AAVE/USD,2118951964.9295347
2022-04-30,AAVE/USD,1914947629.210912
2022-05-01,AAVE/USD,1974061756.85479
2022-05-02,AAVE/USD,1941878894.6523144
2022-05-03,AAVE/USD,1900539402.1997616
2022-05-04,AAVE/USD,2146825824.661386
2022-05-05,AAVE/USD,1903905810.379937
2022-05-06,AAVE/USD,1863374255.8906264
2022-05-07,AAVE/USD,1779887333.0222795
2022-05-08,AAVE/USD,1695592472.19069
2022-05-09,AAVE/USD,1339157174.0737305
2022-05-10,AAVE/USD,1417123187.52659
2022-05-11,AAVE/USD,1107952260.2592914
2022-05-12,AAVE/USD,1033487311.313814
2022-05-13,AAVE/USD,1107009665.9688423
2022-05-14,AAVE/USD,1163969292.3774083
2022-05-15,AAVE/USD,1239646148.2677488
2022-05-16,AAVE/USD,1130305210.5756552
2022-05-17,AAVE/USD,1245974995.6464784
2022-05-18,AAVE/USD,1100950131.2445269
2022-05-19,AAVE/USD,1234125238.8522613
2022-05-20,AAVE/USD,1214330758.7528307
2022-05-21,AAVE/USD,1227661735.1463249
2022-05-22,AAVE/USD,1266308101.054737
2022-05-23,AAVE/USD,1337406641.820039
2022-05-24,AAVE/USD,1433147290.4642246
2022-05-25,AAVE/USD,1371744005.2578273
2022-05-26,AAVE/USD,1359220966.827575
2022-05-27,AAVE/USD,1242743243.7935102
2022-05-28,AAVE/USD,1284082736.2460625
2022-05-29,AAVE/USD,1283678767.2644415
2022-05-30,AAVE/USD,1579518718.138246
2022-05-31,AAVE/USD,1521481841.112024
2022-06-01,AAVE/USD,1430992789.228912
2022-06-02,AAVE/USD,1492934699.7441378
2022-06-03,AAVE/USD,1440284075.806196
2022-06-04,AAVE/USD,1438668199.8797119
2022-06-05,AAVE/USD,1394635580.883019
2022-06-06,AAVE/USD,1425202567.159011
2022-06-07,AAVE/USD,1334578858.9486918
2022-06-08,AAVE/USD,1296336462.0219007
2022-06-09,AAVE/USD,1288122426.062273
2022-06-10,AAVE/USD,1184302397.785667
2022-06-11,AAVE/USD,1039277533.3837156
2022-06-12,AAVE/USD,946633980.2652915
2022-06-13,AAVE/USD,804436898.7346873
2022-06-14,AAVE/USD,836350448.282749
2022-06-15,AAVE/USD,896676482.8714902
2022-06-16,AAVE/USD,760942905.0468225
2022-06-17,AAVE/USD,771715411.2233835
2022-06-18,AAVE/USD,668568664.5828125
2022-06-19,AAVE/USD,726740197.9362416
2022-06-20,AAVE/USD,828405724.9775354
2022-06-21,AAVE/USD,891290229.7832098
2022-06-22,AAVE/USD,833388009.0841948
2022-06-23,AAVE/USD,915528368.6804718
2022-06-24,AAVE/USD,956329235.8241963
2022-06-25,AAVE/USD,942055665.1402531
2022-06-26,AAVE/USD,879440472.9889928
2022-06-27,AAVE/USD,882672224.841961
2022-06-28,AAVE/USD,807399337.9332416
2022-06-29,AAVE/USD,805110180.3707223
2022-06-30,AAVE/USD,768483659.3704152
2022-07-01,AAVE/USD,756499246.2489911
2022-07-02,AAVE/USD,778313571.256527
2022-07-03,AAVE/USD,775216475.7307658
2022-07-04,AAVE/USD,849142799.3674152
2022-07-05,AAVE/USD,815613373.8928692
2022-07-06,AAVE/USD,847661579.768138
2022-07-07,AAVE/USD,957675799.0962665
2022-07-08,AAVE/USD,965755178.7286872
2022-07-09,AAVE/USD,1105124477.387944
2022-07-10,AAVE/USD,1046683631.3801012
2022-07-11,AAVE/USD,940170476.5593549
2022-07-12,AAVE/USD,920510652.7871313
2022-07-13,AAVE/USD,1074288178.4575386
2022-07-14,AAVE/USD,1228335016.7823598
2022-07-15,AAVE/USD,1217427854.2785919
2022-07-16,AAVE/USD,1250014685.4626887
2022-07-17,AAVE/USD,1188880712.9107056
2022-07-18,AAVE/USD,1295797836.7130728
2022-07-19,AAVE/USD,1288391738.716687
2022-07-20,AAVE/USD,1223756701.6573215
2022-07-21,AAVE/USD,1283948079.9188554
2022-07-22,AAVE/USD,1205443441.1571677
2022-07-23,AAVE/USD,1203288939.9218557
2022-07-24,AAVE/USD,1219043730.205076
2022-07-25,AAVE/USD,1096102503.4650745
2022-07-26,AAVE/USD,1094217314.8841763
2022-07-27,AAVE/USD,1277888545.1945403
2022-07-28,AAVE/USD,1352084181.4856033
2022-07-29,AAVE/USD,1287314488.0990307
2022-07-30,AAVE/USD,1282736172.9739926
2022-07-31,AAVE/USD,1314649722.5220542
2022-08-01,AAVE/USD,1299702870.202076
2022-08-02,AAVE/USD,1257959408.7679024
2022-08-03,AAVE/USD,1278831139.4849892
2022-08-04,AAVE/USD,1297279056.3123498
2022-08-05,AAVE/USD,1386017575.9417706
2022-08-06,AAVE/USD,1334174889.9670708
2022-08-07,AAVE/USD,1364203250.9342346
2022-08-08,AAVE/USD,1381304604.489525
2022-08-09,AAVE/USD,1319093381.3198855
2022-08-10,AAVE/USD,1496974389.560348
2022-08-11,AAVE/USD,1449036737.0746517
2022-08-12,AAVE/USD,1545719980.0092862
2022-08-13,AAVE/USD,1489164322.5823414
2022-08-14,AAVE/USD,1446747579.5121326
2022-08-15,AAVE/USD,1441226670.096645
2022-08-16,AAVE/USD,1478391816.4057803
2022-08-17,AAVE/USD,1348987085.9598422
2022-08-18,AAVE/USD,1277349919.885712
2022-08-19,AAVE/USD,1122764456.2520626
2022-08-20,AAVE/USD,1114819732.946849
2022-08-21,AAVE/USD,1156967163.3626437
2022-08-22,AAVE/USD,1191843152.1092598
2022-08-23,AAVE/USD,1204770159.5211327
2022-08-24,AAVE/USD,1190092619.8555684
2022-08-25,AAVE/USD,1254458344.26052
2022-08-26,AAVE/USD,1113877138.6564
2022-08-27,AAVE/USD,1105663102.6967723
2022-08-28,AAVE/USD,1058264075.5199043
2022-08-29,AAVE/USD,1154947318.4545383
2022-08-30,AAVE/USD,1136230088.9727638
2022-08-31,AAVE/USD,1142558936.3514934
2022-09-01,AAVE/USD,1165585168.3038924
2022-09-02,AAVE/USD,1190227276.1827755
2022-09-03,AAVE/USD,1173933860.5907273
2022-09-04,AAVE/USD,1196421467.234298
2022-09-05,AAVE/USD,1229412267.4000158
2022-09-06,AAVE/USD,1125457582.796203
2022-09-07,AAVE/USD,1178916144.6973865
2022-09-08,AAVE/USD,1190227276.1827755
2022-09-09,AAVE/USD,1227527078.8191178
2022-09-10,AAVE/USD,1249880029.1354816
2022-09-11,AAVE/USD,1232913331.9073982
2022-09-12,AAVE/USD,1226853797.1830826
2022-09-13,AAVE/USD,1117243546.8365753
2022-09-14,AAVE/USD,1125457582.796203
2022-09-15,AAVE/USD,1057186824.9022481
2022-09-16,AAVE/USD,1068767269.0420511
2022-09-17,AAVE/USD,1096102503.4650745
2022-09-18,AAVE/USD,982587219.6295636
2022-09-19,AAVE/USD,1027966401.8983266
2022-09-20,AAVE/USD,995244914.3870227
2022-09-21,AAVE/USD,963869990.147789
2022-09-22,AAVE/USD,1032410060.6961579
2022-09-23,AAVE/USD,1037257688.4756104
2022-09-24,AAVE/USD,1008037265.4716889
2022-09-25,AAVE/USD,991609193.5524334
2022-09-26,AAVE/USD,1027427776.5894985
2022-09-27,AAVE/USD,1031467466.4057088
2022-09-28,AAVE/USD,1035237843.5675051
2022-09-29,AAVE/USD,1035911125.2035403
2022-09-30,AAVE/USD,1004132231.9826854
2022-10-01,AAVE/USD,1003593606.6738575
2022-10-02,AAVE/USD,978143560.8317323
2022-10-03,AAVE/USD,1017597864.7033865
2022-10-04,AAVE/USD,1061495827.3728725
2022-10-05,AAVE/USD,1059879951.4463882
2022-10-06,AAVE/USD,1042913254.2183049
2022-10-07,AAVE/USD,1019617709.6114918
2022-10-08,AAVE/USD,1005344138.9275485
2022-10-09,AAVE/USD,1016385957.7585236
2022-10-10,AAVE/USD,991070568.2436053
2022-10-11,AAVE/USD,961984801.5668908
2022-10-12,AAVE/USD,962523426.875719
2022-10-13,AAVE/USD,955521297.8609542
2022-10-14,AAVE/USD,980702031.0486654
2022-10-15,AAVE/USD,967775023.6367924
2022-10-16,AAVE/USD,1022041523.5012181
2022-10-17,AAVE/USD,1063919641.2625988
2022-10-18,AAVE/USD,1110241417.8218107
2022-10-19,AAVE/USD,1115358358.255677
2022-10-20,AAVE/USD,1086003278.9245486
2022-10-21,AAVE/USD,1106067071.6783934
2022-10-22,AAVE/USD,1106201728.0056005
2022-10-23,AAVE/USD,1196556123.561505
2022-10-24,AAVE/USD,1147137251.4765317
2022-10-25,AAVE/USD,1102835319.8254251
2022-10-26,AAVE/USD,1124380332.178547
2022-10-27,AAVE/USD,1095429221.8290393
2022-10-28,AAVE/USD,1132594368.1381745
2022-10-29,AAVE/USD,1150099690.675086
2022-10-30,AAVE/USD,1130170554.2484484
2022-10-31,AAVE/USD,1130035897.9212413
2022-11-01,AAVE/USD,1133536962.4286237
2022-11-02,AAVE/USD,1082098245.4355452
2022-11-03,AAVE/USD,1126400177.086652
2022-11-04,AAVE/USD,1276407325.595263
2022-11-05,AAVE/USD,1297279056.3123498
2022-11-06,AAVE/USD,1162353416.450924
2022-11-07,AAVE/USD,1174337829.572348
2022-11-08,AAVE/USD,972218682.4346238
2022-11-09,AAVE/USD,779525478.2013901
2022-11-10,AAVE/USD,915124399.6988508
2022-11-11,AAVE/USD,860319274.5255971
2022-11-12,AAVE/USD,780602728.8190463
2022-11-13,AAVE/USD,761750843.0100646
2022-11-14,AAVE/USD,795818893.7934386
2022-11-15,AAVE/USD,820999626.9811497
2022-11-16,AAVE/USD,784642418.6352566
2022-11-17,AAVE/USD,788143483.1426389
2022-11-18,AAVE/USD,784103793.3264285
2022-11-19,AAVE/USD,789894015.39633
2022-11-20,AAVE/USD,753671463.377644
2022-11-21,AAVE/USD,751247649.4879177
2022-11-22,AAVE/USD,772658005.5138326
2022-11-23,AAVE/USD,785585012.9257057
2022-11-24,AAVE/USD,782083948.4183234
2022-11-25,AAVE/USD,795818893.7934386
2022-11-26,AAVE/USD,831368164.1760896
2022-11-27,AAVE/USD,828001755.9959143
2022-11-28,AAVE/USD,809957808.1501747
2022-11-29,AAVE/USD,830156257.2312264
2022-11-30,AAVE/USD,879305816.6617857
2022-12-01,AAVE/USD,857087522.6726288
2022-12-02,AAVE/USD,884692069.7500663
2022-12-03,AAVE/USD,845103109.5512048
2022-12-04,AAVE/USD,867186747.2131548
2022-12-05,AAVE/USD,866648121.9043267
2022-12-06,AAVE/USD,860992556.1616322
2022-12-07,AAVE/USD,826655192.7238442
2022-12-08,AAVE/USD,846718985.477689
2022-12-09,AAVE/USD,827867099.6687073
2022-12-10,AAVE/USD,825847254.7606021
2022-12-11,AAVE/USD,803763617.0986522
2022-12-12,AAVE/USD,809015213.8597257
2022-12-13,AAVE/USD,834869228.6834719
2022-12-14,AAVE/USD,842544639.3342716
2022-12-15,AAVE/USD,821403595.9627707
2022-12-16,AAVE/USD,736974078.8039744
2022-12-17,AAVE/USD,748419866.6165705
2022-12-18,AAVE/USD,752594212.7599878
2022-12-19,AAVE/USD,724047071.3921014
2022-12-20,AAVE/USD,749227804.5798125
2022-12-21,AAVE/USD,753806119.7048509
2022-12-22,AAVE/USD,749497117.2342265
2022-12-23,AAVE/USD,734415608.5870413
2022-12-24,AAVE/USD,732261107.3517292
2022-12-25,AAVE/USD,732530420.0061431
2022-12-26,AAVE/USD,753402150.7232299
2022-12-27,AAVE/USD,774004568.7859026
2022-12-28,AAVE/USD,723508446.0832733
2022-12-29,AAVE/USD,732261107.3517292
2022-12-30,AAVE/USD,706137779.8735688
2022-12-31,AAVE/USD,698731681.8771832
2023-01-01,AAVE/USD,734678129.2248322
2023-01-02,AAVE/USD,746657342.918312
2023-01-03,AAVE/USD,747502934.4731458
2023-01-04,AAVE/USD,799647747.0212349
2023-01-05,AAVE/USD,781467528.5923066
2023-01-06,AAVE/USD,794996993.4696485
2023-01-07,AAVE/USD,789782512.2148396
2023-01-08,AAVE/USD,834598864.621035
2023-01-09,AAVE/USD,861798726.3015246
2023-01-10,AAVE/USD,871663961.1079199
2023-01-11,AAVE/USD,904078304.0432185
2023-01-12,AAVE/USD,955095661.1848623
2023-01-13,AAVE/USD,1002025992.4781423
2023-01-14,AAVE/USD,1070377976.4938806
2023-01-15,AAVE/USD,1117026443.9355495
2023-01-16,AAVE/USD,1136193185.8451173
2023-01-17,AAVE/USD,1206518216.8221345
2023-01-18,AAVE/USD,1153950608.4966285
2023-01-19,AAVE/USD,1145494692.9482899
2023-01-20,AAVE/USD,1234563670.057458
2023-01-21,AAVE/USD,1190451977.2802908
2023-01-22,AAVE/USD,1202713054.8253822
2023-01-23,AAVE/USD,1220752341.3285048
2023-01-24,AAVE/USD,1125905155.261305
2023-01-25,AAVE/USD,1210041514.9672756
2023-01-26,AAVE/USD,1252602956.5605807
2023-01-27,AAVE/USD,1230335712.2832887
2023-01-28,AAVE/USD,1186787747.2093441
2023-01-29,AAVE/USD,1234704601.9832637
2023-01-30,AAVE/USD,1144508169.4676502
2023-01-31,AAVE/USD,1169312188.409444
2023-02-01,AAVE/USD,1246401951.8251324
2023-02-02,AAVE/USD,1243442381.3832138
2023-02-03,AAVE/USD,1284171707.9410455
2023-02-04,AAVE/USD,1253448548.1154146
2023-02-05,AAVE/USD,1207363808.3769684
2023-02-06,AAVE/USD,1185519359.8770933
2023-02-07,AAVE/USD,1250207113.8218846
2023-02-08,AAVE/USD,1226953346.0639532
2023-02-09,AAVE/USD,1096873178.545342
2023-02-10,AAVE/USD,1107724936.8323767
2023-02-11,AAVE/USD,1119281354.7484398
2023-02-12,AAVE/USD,1090249378.0324767
2023-02-13,AAVE/USD,1163393047.5256069
2023-02-14,AAVE/USD,1171848963.0739458
2023-02-15,AAVE/USD,1260917940.1831138
2023-02-16,AAVE/USD,1186505883.3577328
2023-02-17,AAVE/USD,1217369975.1091692
2023-02-18,AAVE/USD,1283326116.3862116
2023-02-19,AAVE/USD,1270078515.360481
2023-02-20,AAVE/USD,1297278377.0409706
2023-02-21,AAVE/USD,1235691125.4639034
2023-02-22,AAVE/USD,1198907892.8286295
2023-02-23,AAVE/USD,1207081944.5253572
2023-02-24,AAVE/USD,1149440786.870848
2023-02-25,AAVE/USD,1127596338.3709729
2023-02-26,AAVE/USD,1159024157.8256319
2023-02-27,AAVE/USD,1128864725.7032237
2023-02-28,AAVE/USD,1094618267.7324517
2023-03-01,AAVE/USD,1167902869.1513877
2023-03-02,AAVE/USD,1126187019.1129165
2023-03-03,AAVE/USD,1082639054.0389717
2023-03-04,AAVE/USD,1061217401.3165137
2023-03-05,AAVE/USD,1057553171.245567
2023-03-06,AAVE/USD,1080666007.077693
2023-03-07,AAVE/USD,1060230877.8358742
2023-03-08,AAVE/USD,1009354452.620036
2023-03-09,AAVE/USD,968484194.1363987
2023-03-10,AAVE/USD,966370215.2493138
2023-03-11,AAVE/USD,947767201.0429686
2023-03-12,AAVE/USD,1032749152.3037732
2023-03-13,AAVE/USD,1075874321.6003008
2023-03-14,AAVE/USD,1117872035.4903831
2023-03-15,AAVE/USD,1045151161.77467
2023-03-16,AAVE/USD,1056284783.9133161
2023-03-17,AAVE/USD,1138025300.8805907
2023-03-18,AAVE/USD,1099832748.9872608
2023-03-19,AAVE/USD,1122804652.893581
2023-03-20,AAVE/USD,1073901274.6390219
2023-03-21,AAVE/USD,1115758056.6032987
2023-03-22,AAVE/USD,1061217401.3165137
2023-03-23,AAVE/USD,1087994467.2195864
2023-03-24,AAVE/USD,1030353309.5650772
2023-03-25,AAVE/USD,1006676746.0297288
2023-03-26,AAVE/USD,1027816534.9005756
2023-03-27,AAVE/USD,983422978.2717971
2023-03-28,AAVE/USD,995543123.8910826
2023-03-29,AAVE/USD,1026689079.4941304
2023-03-30,AAVE/USD,1005126494.8458664
2023-03-31,AAVE/USD,1045855821.4036982
2023-04-01,AAVE/USD,1045573957.552087
2023-04-02,AAVE/USD,1028662126.4554094
2023-04-03,AAVE/USD,1039795748.5940555
2023-04-04,AAVE/USD,1077847368.56158
2023-04-05,AAVE/USD,1103356047.132402
2023-04-06,AAVE/USD,1135911321.993506
2023-04-07,AAVE/USD,1103778842.9098186
2023-04-08,AAVE/USD,1075451525.8228838
2023-04-09,AAVE/USD,1075028730.045467
2023-04-10,AAVE/USD,1106738413.3517373
2023-04-11,AAVE/USD,1115053396.9742703
2023-04-12,AAVE/USD,1112939418.0871856
2023-04-13,AAVE/USD,1145635624.8740957
2023-04-14,AAVE/USD,1164802366.7836635
2023-04-15,AAVE/USD,1163252115.5998013
2023-04-16,AAVE/USD,1175090397.3674755
2023-04-17,AAVE/USD,1142394190.5805657
2023-04-18,AAVE/USD,1155218995.8288794
2023-04-19,AAVE/USD,1042614387.1101685
2023-04-20,AAVE/USD,1019501551.2780426
2023-04-21,AAVE/USD,973839607.3170131
2023-04-22,AAVE/USD,998220830.4813899
2023-04-23,AAVE/USD,991315166.1169133
2023-04-24,AAVE/USD,984409501.7524365
2023-04-25,AAVE/USD,1003576243.6620044
2023-04-26,AAVE/USD,979054088.571822
2023-04-27,AAVE/USD,1006817677.9555343
2023-04-28,AAVE/USD,1017528504.3167634
2023-04-29,AAVE/USD,1012736818.8393714
2023-04-30,AAVE/USD,990187710.7104682
2023-05-01,AAVE/USD,972007492.2815398
2023-05-02,AAVE/USD,974262403.0944301
2023-05-03,AAVE/USD,1011045635.7297037
2023-05-04,AAVE/USD,998784558.1846125
2023-05-05,AAVE/USD,1036554314.3005255
2023-05-06,AAVE/USD,984832297.5298535
2023-05-07,AAVE/USD,969893513.394455
2023-05-08,AAVE/USD,910279308.778667
2023-05-09,AAVE/USD,909010921.446416
2023-05-10,AAVE/USD,911547696.1109178
2023-05-11,AAVE/USD,878428693.5465909
2023-05-12,AAVE/USD,890689771.0916822
2023-05-13,AAVE/USD,876737510.4369231
2023-05-14,AAVE/USD,877442170.0659513
2023-05-15,AAVE/USD,885193425.9852619
2023-05-16,AAVE/USD,885898085.6142901
2023-05-17,AAVE/USD,916057517.7366984
2023-05-18,AAVE/USD,915211926.1818645
2023-05-19,AAVE/USD,921271998.9915073
2023-05-20,AAVE/USD,920144543.5850621
2023-05-21,AAVE/USD,901259665.5271056
2023-05-22,AAVE/USD,905769487.1528862
2023-05-23,AAVE/USD,922117590.5463412
2023-05-24,AAVE/USD,901682461.3045224
2023-05-25,AAVE/USD,894917728.8658515
2023-05-26,AAVE/USD,910983968.4076952
2023-05-27,AAVE/USD,926486480.2463161
2023-05-28,AAVE/USD,973839607.3170131
2023-05-29,AAVE/USD,948753724.5236081
2023-05-30,AAVE/USD,939593149.3462412
2023-05-31,AAVE/USD,900132210.1206603
2023-06-01,AAVE/USD,883220379.0239829
2023-06-02,AAVE/USD,897172639.6787418
2023-06-03,AAVE/USD,896608911.9755192
2023-06-04,AAVE/USD,885052494.0594562
2023-06-05,AAVE/USD,844323167.5016246
2023-06-06,AAVE/USD,870113709.9240578
2023-06-07,AAVE/USD,833753273.0662011
2023-06-08,AAVE/USD,842631984.3919568
2023-06-09,AAVE/USD,846014350.6112924
2023-06-10,AAVE/USD,742288453.2183369
2023-06-11,AAVE/USD,735100925.002249
2023-06-12,AAVE/USD,757368169.2795411
2023-06-13,AAVE/USD,775548387.7084694
2023-06-14,AAVE/USD,733409741.8925812
2023-06-15,AAVE/USD,706068948.286286
2023-06-16,AAVE/USD,714524863.8346248
2023-06-17,AAVE/USD,719598413.163628
2023-06-18,AAVE/USD,718048161.9797659
2023-06-19,AAVE/USD,731577626.8571079
2023-06-20,AAVE/USD,748489457.9537854
2023-06-21,AAVE/USD,776112115.411692
2023-06-22,AAVE/USD,784145235.1826138
2023-06-23,AAVE/USD,805003160.2018493
2023-06-24,AAVE/USD,804721296.3502381
2023-06-25,AAVE/USD,969188853.7654268
2023-06-26,AAVE/USD,890971634.9432933
2023-06-27,AAVE/USD,915634721.9592814
2023-06-28,AAVE/USD,836853775.4339254
2023-06-29,AAVE/USD,888152996.4271805
2023-06-30,AAVE/USD,993570076.9298036
2023-07-01,AAVE/USD,960873870.1428939
2023-07-02,AAVE/USD,997375238.926556
2023-07-03,AAVE/USD,1028380262.6037982
2023-07-04,AAVE/USD,1086162352.1841128
2023-07-05,AAVE/USD,1051634030.3617297
2023-07-06,AAVE/USD,990046778.7846625
2023-07-07,AAVE/USD,1053466145.3972031
2023-07-08,AAVE/USD,1037399905.8553594
2023-07-09,AAVE/USD,1013300546.5425941
2023-07-10,AAVE/USD,977221973.5363487
2023-07-11,AAVE/USD,1033876607.7102183
2023-07-12,AAVE/USD,1066713746.4229338
2023-07-13,AAVE/USD,1116462716.2323267
2023-07-14,AAVE/USD,1144085373.6902335
2023-07-15,AAVE/USD,1113785009.6420195
2023-07-16,AAVE/USD,1083766509.4454172
2023-07-17,AAVE/USD,1059808082.0584573
2023-07-18,AAVE/USD,1015837321.2070956
2023-07-19,AAVE/USD,1010200044.1748699
2023-07-20,AAVE/USD,1022179257.8683498
2023-07-21,AAVE/USD,1047547004.513366
2023-07-22,AAVE/USD,1011327499.581315
2023-07-23,AAVE/USD,1018796891.6490144
2023-07-24,AAVE/USD,990328642.6362737
2023-07-25,AAVE/USD,987650936.0459665
2023-07-26,AAVE/USD,1014709865.8006505
2023-07-27,AAVE/USD,1021192734.3877101
2023-07-28,AAVE/USD,1025984419.8651022
2023-07-29,AAVE/USD,1047124208.735949
2023-07-30,AAVE/USD,998502694.3330011
2023-07-31,AAVE/USD,921553862.8431185
2023-08-01,AAVE/USD,924795297.1366484
2023-08-02,AAVE/USD,907883466.0399709
2023-08-03,AAVE/USD,886884609.0949297
2023-08-04,AAVE/USD,903937372.1174128
2023-08-05,AAVE/USD,908024397.9657767
2023-08-06,AAVE/USD,927613935.6527612
2023-08-07,AAVE/USD,914507266.5528363
2023-08-08,AAVE/USD,933814940.3882098
2023-08-09,AAVE/USD,948612792.5978026
2023-08-10,AAVE/USD,944384834.8236333
2023-08-11,AAVE/USD,928882322.985012
2023-08-12,AAVE/USD,932264689.2043477
2023-08-13,AAVE/USD,924654365.2108427
2023-08-14,AAVE/USD,922963182.101175
2023-08-15,AAVE/USD,895199592.7174628
2023-08-16,AAVE/USD,850665104.1628786
2023-08-17,AAVE/USD,781044732.8148897
2023-08-18,AAVE/USD,786682009.8471154
2023-08-19,AAVE/USD,797392836.2083445
2023-08-20,AAVE/USD,804721296.3502381
2023-08-21,AAVE/USD,782454052.0729461
2023-08-22,AAVE/USD,773998136.5246073
2023-08-23,AAVE/USD,805144092.127655
2023-08-24,AAVE/USD,809653913.7534357
2023-08-25,AAVE/USD,802325453.6115421
2023-08-26,AAVE/USD,798661223.5405953
2023-08-27,AAVE/USD,822196855.1501383
2023-08-28,AAVE/USD,820364740.1146648
2023-08-29,AAVE/USD,839813345.875844
2023-08-30,AAVE/USD,813881871.527605
2023-08-31,AAVE/USD,782031256.2955291
2023-09-01,AAVE/USD,768360859.4923815
2023-09-02,AAVE/USD,777944230.4471654
2023-09-03,AAVE/USD,772166021.4891338
2023-09-04,AAVE/USD,770474838.3794662
2023-09-05,AAVE/USD,782031256.2955291
2023-09-06,AAVE/USD,776816775.0407202
2023-09-07,AAVE/USD,793446742.2857864
2023-09-08,AAVE/USD,795137925.3954542
2023-09-09,AAVE/USD,792037423.02773
2023-09-10,AAVE/USD,760750535.4988766
2023-09-11,AAVE/USD,734678129.2248322
