coin_symbol,symbol,date,timestamp,oi_open,oi_high,oi_low,oi_close
LUNA2,LUNA2USDT_PERP.A,2025-10-27,1761523200,1869215.42,1898731.9349999998,1867515.765,1897626.1649999998
LYN,LYNUSDT_PERP.A,2025-10-21,1761004800,3799520.6675199997,3888339.1648799996,3366226.14064,3388841.5892
LYN,LYNUSDT_PERP.A,2025-10-22,1761091200,3628704.96328,3901727.94958,3577742.10626,3779869.51038
LYN,LYNUSDT_PERP.A,2025-10-23,1761177600,4265050.6041,4672637.88134,4225239.2192400005,4513413.86132
LYN,LYNUSDT_PERP.A,2025-10-24,1761264000,4774470.1171200005,5063853.90368,4433776.70648,4625510.6304
LYN,LYNUSDT_PERP.A,2025-10-25,1761350400,4842922.2336,4947143.57533,4500608.74065,4902927.54358
LYN,LYNUSDT_PERP.A,2025-10-26,1761436800,4449985.39755,4487251.4973,3943790.829,4152122.6818500003
LYN,LYNUSDT_PERP.A,2025-10-27,1761523200,4012108.6547900005,4056593.6580800004,3933787.99269,3950893.7543200003
M,MUSDT_PERP.A,2025-10-21,1761004800,17230189.5035,17246992.4796,16822847.3724,16843116.659900002
M,MUSDT_PERP.A,2025-10-22,1761091200,17457788.5909,18526890.0607,17457788.5909,17855589.3724
M,MUSDT_PERP.A,2025-10-23,1761177600,18389541.448000003,18424509.088000003,17935517.384000003,17944790.384000003
M,MUSDT_PERP.A,2025-10-24,1761264000,18141959.5666,18163227.4932,17772518.5454,17804524.9795
M,MUSDT_PERP.A,2025-10-25,1761350400,17640792.603,17959793.849999998,17543222.108999997,17725716.988199998
M,MUSDT_PERP.A,2025-10-26,1761436800,17178626.9577,17185239.326700002,16981999.5454,17032670.3691
M,MUSDT_PERP.A,2025-10-27,1761523200,16433551.0528,16800934.0352,16430845.3568,16641070.566399999
MAGIC,MAGICUSDT_PERP.A,2025-10-21,1761004800,5871113.0387,5955619.0200000005,5444311.856800001,5553767.101000001
MAGIC,MAGICUSDT_PERP.A,2025-10-22,1761091200,5373968.885500001,5375427.71285,5089877.78375,5148292.7881
MAGIC,MAGICUSDT_PERP.A,2025-10-23,1761177600,5297683.35176,5302251.742,4731807.61776,4740734.68072
MAGIC,MAGICUSDT_PERP.A,2025-10-24,1761264000,4864048.588599999,4885684.489599999,4725795.429,4823478.4502
MAGIC,MAGICUSDT_PERP.A,2025-10-25,1761350400,4877827.503160001,4971677.78576,4764899.74516,4913994.599160001
MAGIC,MAGICUSDT_PERP.A,2025-10-26,1761436800,5057718.675179999,5087617.9353,4889936.1004,4940092.19298
MAGIC,MAGICUSDT_PERP.A,2025-10-27,1761523200,4960146.694440001,5025132.19712,4913934.2518,4987617.0481199995
MAJOR,PERP_MAJOR_USDT.W,2025-10-21,1761004800,444.17924999999997,4389.956,444.17924999999997,3754.6525
MAJOR,PERP_MAJOR_USDT.W,2025-10-22,1761091200,3660.3496,3660.3496,2238.004,2238.004
MAJOR,PERP_MAJOR_USDT.W,2025-10-23,1761177600,2248.6815,2248.6815,759.5289,759.5289
MANA,MANAUSD_PERP.A,2025-10-21,1761004800,214170.0,253280.0,205980.0,231900.0
MANA,MANAUSD_PERP.A,2025-10-22,1761091200,231870.0,234090.0,207580.0,215160.0
MANA,MANAUSD_PERP.A,2025-10-23,1761177600,215160.0,237910.0,214560.0,231480.0
MANA,MANAUSD_PERP.A,2025-10-24,1761264000,231480.0,240910.0,217190.0,220100.0
MANA,MANAUSD_PERP.A,2025-10-25,1761350400,220100.0,221540.0,217720.0,219960.0
MANA,MANAUSD_PERP.A,2025-10-26,1761436800,219960.0,262430.0,218950.0,234880.0
MANA,MANAUSD_PERP.A,2025-10-27,1761523200,234880.0,240200.0,233590.0,238160.0
MANTA,MANTAUSDT_PERP.A,2025-10-21,1761004800,1904747.7375,2113059.1275,1875137.445,1943442.32625
MANTA,MANTAUSDT_PERP.A,2025-10-22,1761091200,1880672.15952,2008125.1040400001,1880672.15952,1973511.08658
MANTA,MANTAUSDT_PERP.A,2025-10-23,1761177600,2038756.82625,2041028.595,1958666.7037499999,1959818.99625
MANTA,MANTAUSDT_PERP.A,2025-10-24,1761264000,1994660.2228500003,1994660.2228500003,1907214.67215,1950715.74115
MANTA,MANTAUSDT_PERP.A,2025-10-25,1761350400,1981382.0148099998,2154911.34912,1936267.62824,1937858.46105
MANTA,MANTAUSDT_PERP.A,2025-10-26,1761436800,1981172.9146,1986843.44584,1924221.8953500001,1952430.63499
MANTA,MANTAUSDT_PERP.A,2025-10-27,1761523200,1968838.3449900001,2014443.3291400003,1966231.7909300001,2002278.4070300001
MASK,MASKUSDT_PERP.A,2025-10-21,1761004800,3333797.082,3596409.432,3332595.189,3495733.318
MASK,MASKUSDT_PERP.A,2025-10-22,1761091200,3410713.1216,3645755.3304000003,3403704.4232,3601801.5936000003
MASK,MASKUSDT_PERP.A,2025-10-23,1761177600,3748672.5248,3749221.7728,3545733.9708,3555942.2597999997
MASK,MASKUSDT_PERP.A,2025-10-24,1761264000,3584117.985,3615514.025,3409056.69,3416342.585
MASK,MASKUSDT_PERP.A,2025-10-25,1761350400,3410711.4683999997,3545663.4785999996,3394445.8757999996,3499170.252
MASK,MASKUSDT_PERP.A,2025-10-26,1761436800,3595626.4159999997,3940981.4368,3567922.7088,3870332.8136
MASK,MASKUSDT_PERP.A,2025-10-27,1761523200,3892144.8786,3902740.6458,3849282.6984,3886211.7486
MAV,MAVUSDT_PERP.A,2025-10-21,1761004800,2037231.98735,2151374.2880700002,2014178.85207,2125215.5477
MAV,MAVUSDT_PERP.A,2025-10-22,1761091200,2070780.3990000002,2133964.3428,2039197.6152000001,2076452.0028000001
MAV,MAVUSDT_PERP.A,2025-10-23,1761177600,2165372.1492,2165408.74368,2040318.45992,2066576.32688
MAV,MAVUSDT_PERP.A,2025-10-24,1761264000,2091293.3382,2101335.84738,2042511.29214,2043311.4312600002
MAV,MAVUSDT_PERP.A,2025-10-25,1761350400,2033866.2320400001,2033866.2320400001,1957152.4400400002,1961758.21332
MAV,MAVUSDT_PERP.A,2025-10-26,1761436800,2008331.69664,2055041.04832,1977013.30432,2042393.44512
MAV,MAVUSDT_PERP.A,2025-10-27,1761523200,2059893.432,2093330.30208,2054658.05562,2054983.25814
MAVIA,MAVIAUSDT_PERP.A,2025-10-21,1761004800,786992.8002999999,843728.5016999999,783751.3529999999,821416.8402999999
MAVIA,MAVIAUSDT_PERP.A,2025-10-22,1761091200,799483.1463,814401.8397000001,778838.9598000001,782237.1204
MAVIA,MAVIAUSDT_PERP.A,2025-10-23,1761177600,807989.7828,816109.2312,777293.5872000001,782113.0884
MAVIA,MAVIAUSDT_PERP.A,2025-10-24,1761264000,796654.3676,826405.7607000001,791220.7862000001,819486.7304
MAVIA,MAVIAUSDT_PERP.A,2025-10-25,1761350400,851539.6663999999,981994.0609999999,850604.8650999999,950295.1393999999
MAVIA,MAVIAUSDT_PERP.A,2025-10-26,1761436800,2118788.5354,15467599.9187,2068698.6371,13361716.6681
MAVIA,MAVIAUSDT_PERP.A,2025-10-27,1761523200,15118930.359000001,17565252.717,15017038.635000002,17301832.971
MBOX,MBOXUSDT_PERP.A,2025-10-21,1761004800,838690.9195,847110.063,817391.2744,822275.5895
MBOX,MBOXUSDT_PERP.A,2025-10-22,1761091200,805280.74955,850397.52098,798302.27722,840541.44852
MBOX,MBOXUSDT_PERP.A,2025-10-23,1761177600,864737.49582,911110.57808,826280.26006,826665.51964
MBOX,MBOXUSDT_PERP.A,2025-10-24,1761264000,841913.01558,930152.4359400001,838086.3363600001,927276.66486
MBOX,MBOXUSDT_PERP.A,2025-10-25,1761350400,947178.67914,1244670.00678,929055.58686,1019549.76696
MBOX,MBOXUSDT_PERP.A,2025-10-26,1761436800,1033557.91788,1041490.2558899999,937863.8163599999,953279.41527
MBOX,MBOXUSDT_PERP.A,2025-10-27,1761523200,958896.85437,972525.88377,950330.9576699999,967810.8254399999
ME,MEUSDT_PERP.A,2025-10-21,1761004800,4596632.94368,4762714.1084199995,4593319.3022,4706244.76373
ME,MEUSDT_PERP.A,2025-10-22,1761091200,4557189.388809999,4585356.25361,4487890.40698,4548759.45216
ME,MEUSDT_PERP.A,2025-10-23,1761177600,4660225.466560001,4715422.88928,4621833.95872,4699480.572
ME,MEUSDT_PERP.A,2025-10-24,1761264000,4780280.191500001,4796957.83226,4681230.1305,4683510.324240001
ME,MEUSDT_PERP.A,2025-10-25,1761350400,4677266.33088,4713376.2528,4661304.37748,4704172.27468
ME,MEUSDT_PERP.A,2025-10-26,1761436800,4861143.997559999,4873387.325759999,4809001.669199999,4833887.98788
ME,MEUSDT_PERP.A,2025-10-27,1761523200,5115276.33246,5465515.70677,5077209.7236,5463333.945230001
MEGA,MEGA.H,2025-10-22,1761091200,156108.2976,3379942.4148,156108.2976,3293795.664
MEGA,MEGA.H,2025-10-23,1761177600,3733334.1783600003,5195315.25738,3606586.116,5140813.06818
MEGA,MEGA.H,2025-10-24,1761264000,4764995.60226,4788705.08598,4490443.69022,4565208.09768
MEGA,MEGA.H,2025-10-25,1761350400,4453802.925319999,5811200.38344,4453802.925319999,5633038.014239999
MEGA,MEGA.H,2025-10-26,1761436800,5618613.480479999,5872731.4404,5615613.75672,5746141.00368
MEGA,MEGA.H,2025-10-27,1761523200,5696353.23264,5756016.443519999,5679585.118079999,5708082.9552
MELANIA,MELANIAUSDT_PERP.A,2025-10-21,1761004800,2649968.082866,2818596.342692,2632033.716689,2683166.510479
MELANIA,MELANIAUSDT_PERP.A,2025-10-22,1761091200,2629466.57874,2975837.86101,2629466.57874,2842705.9169699997
MELANIA,MELANIAUSDT_PERP.A,2025-10-23,1761177600,2995546.22948,3162103.16338,2941284.74864,2981635.25002
MELANIA,MELANIAUSDT_PERP.A,2025-10-24,1761264000,3072907.2846000004,3260127.3324400005,2953606.8865400003,3073041.3338200003
MELANIA,MELANIAUSDT_PERP.A,2025-10-25,1761350400,3024545.255592,3052461.964272,2959482.287804,2978763.672178
MELANIA,MELANIAUSDT_PERP.A,2025-10-26,1761436800,3011727.857685,3186664.5967200003,2986205.4957600003,3173522.861955
MELANIA,MELANIAUSDT_PERP.A,2025-10-27,1761523200,3170370.492136,3330189.8637,3168492.095484,3306869.1625400004
MEME,MEMEUSDT_PERP.A,2025-10-21,1761004800,4424225.705383,4778614.461112,4298724.712414,4720240.822168
MEME,MEMEUSDT_PERP.A,2025-10-22,1761091200,4564524.843303,4604813.108277,4377373.702673,4426750.298328
MEME,MEMEUSDT_PERP.A,2025-10-23,1761177600,4592133.570182,4936237.805962,4585710.118726,4917499.33316
MEME,MEMEUSDT_PERP.A,2025-10-24,1761264000,5079163.544896,5385203.54624,5063754.643744,5382107.839136
MEME,MEMEUSDT_PERP.A,2025-10-25,1761350400,5312292.761034,5512379.795604,5295442.657032,5442811.66008
MEME,MEMEUSDT_PERP.A,2025-10-26,1761436800,5618386.22976,5947089.270335999,5580275.336639999,5833400.920704
MEME,MEMEUSDT_PERP.A,2025-10-27,1761523200,5860407.406448,5961199.46576,5857097.191232,5957743.343216
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-21,1761004800,27273.0,31866.9,26957.600000000002,30147.2
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-22,1761091200,28941.312,32513.280000000002,28400.16,30778.944
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-23,1761177600,30778.944,39666.528,30778.848,39666.432
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-24,1761264000,40120.9432,43701.9912,37197.3593,41665.415799999995
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-25,1761350400,41536.6864,42196.3784,41210.18,41461.7632
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-26,1761436800,42832.4,42842.3,28152.100000000002,28152.100000000002
MEMEFI,MEMEFIUSDT_PERP.4,2025-10-27,1761523200,28095.7958,28095.7958,25950.7944,25950.8942
MEMESW,PERP_MEMES_USDT.W,2025-10-24,1761264000,0.0,0.0,0.0,0.0
MERL,MERLUSDT_PERP.A,2025-10-21,1761004800,34557469.2393,35182869.46356,34028619.51552,34151984.62872
MERL,MERLUSDT_PERP.A,2025-10-22,1761091200,31979603.3168,32744791.659919996,31909658.6124,32694763.2992
MERL,MERLUSDT_PERP.A,2025-10-23,1761177600,34914763.02216,34919730.2412,33848795.579339996,33918701.75526
MERL,MERLUSDT_PERP.A,2025-10-24,1761264000,36861544.23103,37169417.61202,34682964.76178,34685782.32052
MERL,MERLUSDT_PERP.A,2025-10-25,1761350400,34640504.43728,34737059.8421,33649429.16258,33654169.23848
MERL,MERLUSDT_PERP.A,2025-10-26,1761436800,37393866.3054,38332730.7417,34272833.0914,34336818.0272
MERL,MERLUSDT_PERP.A,2025-10-27,1761523200,33395658.0687,33425094.04632,32951856.08412,32952964.39254
MET,METUSDT_PERP.A,2025-10-21,1761004800,3004178.3967,3171686.5596,2984307.6767999995,3052164.0149
MET,METUSDT_PERP.A,2025-10-22,1761091200,2707097.8482,3431649.4037,2707097.8482,3431649.4037
MET,METUSDT_PERP.A,2025-10-23,1761177600,2017496.6591999999,13578301.6544,2017443.5136,13277142.1472
MET,METUSDT_PERP.A,2025-10-24,1761264000,13193285.05,14115398.000000002,12565165.250000002,13321326.15
MET,METUSDT_PERP.A,2025-10-25,1761350400,12879507.319000002,13986833.510400001,12371287.862800002,13575237.859800002
MET,METUSDT_PERP.A,2025-10-26,1761436800,13759281.536,16072514.304000001,13759281.536,16053540.426
MET,METUSDT_PERP.A,2025-10-27,1761523200,16915171.8204,17704503.4131,16863590.5992,17417275.4943
METIS,METISUSDT_PERP.A,2025-10-21,1761004800,2205369.404,2210298.7648,2129140.5744,2133601.2656
METIS,METISUSDT_PERP.A,2025-10-22,1761091200,2080140.0255999998,2186880.6272,2071514.4512,2160376.6687999996
METIS,METISUSDT_PERP.A,2025-10-23,1761177600,2307091.4058000003,2328624.1511,2157550.7941,2159947.7258
METIS,METISUSDT_PERP.A,2025-10-24,1761264000,2253641.258,2301229.04,2247296.5305999997,2261744.199
METIS,METISUSDT_PERP.A,2025-10-25,1761350400,2204872.488,2212245.5039999997,2163798.1008,2164528.3967999998
METIS,METISUSDT_PERP.A,2025-10-26,1761436800,2239685.6328,2254973.8225,2179690.604,2210767.4148
METIS,METISUSDT_PERP.A,2025-10-27,1761523200,2217126.2856,2241706.4488000004,2197261.3858000003,2197789.7204
MEW,MEWUSDT_PERP.A,2025-10-21,1761004800,3110364.925096,3168197.398223,3104382.648224,3105802.966981
MEW,MEWUSDT_PERP.A,2025-10-22,1761091200,2940405.17584,3163064.4144,2925413.63312,3135640.08912
MEW,MEWUSDT_PERP.A,2025-10-23,1761177600,3301348.6234500003,3357550.593377,3257552.707177,3305187.7744710003
MEW,MEWUSDT_PERP.A,2025-10-24,1761264000,3367617.117216,3367656.9483519997,3169705.245952,3169705.245952
MEW,MEWUSDT_PERP.A,2025-10-25,1761350400,3196567.1548160003,3248523.9942400004,3190494.066928,3231267.8289920003
MEW,MEWUSDT_PERP.A,2025-10-26,1761436800,3374126.235951,3433582.706422,3345024.127266,3418643.3197540003
MEW,MEWUSDT_PERP.A,2025-10-27,1761523200,3454769.232848,3466062.9376879996,3415798.4989599995,3415826.1049439996
MILK,MILKUSDT_PERP.A,2025-10-21,1761004800,908821.50975,910642.194,866564.9685,893416.95135
MILK,MILKUSDT_PERP.A,2025-10-22,1761091200,859639.86026,888803.82522,841801.55998,846148.8626
MILK,MILKUSDT_PERP.A,2025-10-23,1761177600,898964.45254,945474.06492,898964.45254,942427.48446
MILK,MILKUSDT_PERP.A,2025-10-24,1761264000,954808.8746199999,966274.3657999999,949502.14333,965259.7196099999
MILK,MILKUSDT_PERP.A,2025-10-25,1761350400,987582.52728,1000308.3940800001,969122.1348000001,990555.26832
MILK,MILKUSDT_PERP.A,2025-10-26,1761436800,1016991.6562,1053343.3534,1004064.3261999999,1017039.0073999999
MILK,MILKUSDT_PERP.A,2025-10-27,1761523200,1024862.3843800001,1028183.54616,1022672.4508300001,1028012.4771900001
MINA,MINAUSDT_PERP.A,2025-10-21,1761004800,2992655.4904,3123044.5064000003,2946963.7384,3122940.2304000002
MINA,MINAUSDT_PERP.A,2025-10-22,1761091200,3022869.955,3109911.483,2974450.2935,3070355.512
MINA,MINAUSDT_PERP.A,2025-10-23,1761177600,3139930.0704,3159049.2,2958944.598,2987576.4786
MINA,MINAUSDT_PERP.A,2025-10-24,1761264000,3062426.12,3132425.2232,2902855.1942,2951549.861
MINA,MINAUSDT_PERP.A,2025-10-25,1761350400,2915544.6099,3001733.9235,2909621.6955,2978828.6463
MINA,MINAUSDT_PERP.A,2025-10-26,1761436800,3080668.9419,3179567.1303,3052010.4912,3133326.3389999997
MINA,MINAUSDT_PERP.A,2025-10-27,1761523200,3159212.2649999997,3159858.3282,3068177.8536,3070210.6908
MIRA,MIRAUSDT_PERP.A,2025-10-21,1761004800,5827663.2966,6073686.6312,5525528.9979,5956625.1163
MIRA,MIRAUSDT_PERP.A,2025-10-22,1761091200,5452506.533600001,5460538.4986000005,4358595.8906000005,4563784.008
MIRA,MIRAUSDT_PERP.A,2025-10-23,1761177600,4968250.56,5220408.024,4721564.016,5155706.4
MIRA,MIRAUSDT_PERP.A,2025-10-24,1761264000,5492847.5088,5934333.5435999995,5433383.1432,5858804.618399999
MIRA,MIRAUSDT_PERP.A,2025-10-25,1761350400,6230692.02,7037732.166499999,6194600.0235,6476582.378
MIRA,MIRAUSDT_PERP.A,2025-10-26,1761436800,6326448.8253,6393384.5397,6093147.9162,6151454.5836
MIRA,MIRAUSDT_PERP.A,2025-10-27,1761523200,6142547.1776,6208474.3168,6112755.0784,6145988.9712
MITO,MITOUSDT_PERP.A,2025-10-21,1761004800,2252063.3898,2252063.3898,1937121.6228,1997486.2666500001
MITO,MITOUSDT_PERP.A,2025-10-22,1761091200,1914486.66626,1937055.21674,1788784.03452,1790689.29354
MITO,MITOUSDT_PERP.A,2025-10-23,1761177600,1909946.26128,2020772.02435,1812363.15313,1866325.5595200001
MITO,MITOUSDT_PERP.A,2025-10-24,1761264000,1845927.6368000002,1851023.6192,1782129.0816000002,1783051.2864
MITO,MITOUSDT_PERP.A,2025-10-25,1761350400,1836632.772,1993215.0420000001,1825787.34,1972949.121
MITO,MITOUSDT_PERP.A,2025-10-26,1761436800,2021325.9753700001,2101363.4141100002,1964134.32019,2027264.09543
MITO,MITOUSDT_PERP.A,2025-10-27,1761523200,2014399.1590099998,2035724.85163,1983067.51173,1988509.0520799998
MLN,MLNUSDT_PERP.A,2025-10-21,1761004800,9251874.11955,9717408.22983,7024076.8899300005,7132199.44818
MLN,MLNUSDT_PERP.A,2025-10-22,1761091200,6967155.40794,6979432.963750001,5939183.26365,6056437.4912600005
MLN,MLNUSDT_PERP.A,2025-10-23,1761177600,5825851.333140001,5884277.184960001,5458620.270300001,5568583.46298
MLN,MLNUSDT_PERP.A,2025-10-24,1761264000,5645783.49533,5697471.52766,5293859.68054,5322598.0764999995
MLN,MLNUSDT_PERP.A,2025-10-25,1761350400,5109850.2672,5130889.421700001,4169987.3554500006,4186438.74915
MLN,MLNUSDT_PERP.A,2025-10-26,1761436800,4155391.2721999995,4480577.264160001,4097854.46418,4246057.56052
MLN,MLNUSDT_PERP.A,2025-10-27,1761523200,4366559.436999999,4460561.8793,4338536.143,4452325.0389
MNRY,MNRY-USD.8,2025-10-21,1761004800,0.0,23951.08241380638,0.0,0.0
MNRY,MNRY-USD.8,2025-10-22,1761091200,0.0,18808.510802,0.0,0.0
MNT,MNTUSDT.6,2025-10-21,1761004800,153675850.0605,156389860.85331,145248991.92903,145335783.23472
MNT,MNTUSDT.6,2025-10-22,1761091200,142105504.268,142974913.87725002,134533327.29200003,134593180.28975
MNT,MNTUSDT.6,2025-10-23,1761177600,142360284.38308,150610145.27223998,142295837.55468,150398753.24068
MNT,MNTUSDT.6,2025-10-24,1761264000,146684321.90916002,149799771.0348,144037570.85184,144785855.0808
MNT,MNTUSDT.6,2025-10-25,1761350400,146134298.9466,149874970.8885,146054321.81958,149656985.28999
MNT,MNTUSDT.6,2025-10-26,1761436800,160090823.71923003,172405046.01199,159651956.59612,169389106.12831
MNT,MNTUSDT.6,2025-10-27,1761523200,165158437.24322,165897614.10536,161917048.41834,161978835.55684
MOCA,MOCAUSDT_PERP.A,2025-10-21,1761004800,5354477.3169,5419888.5793200005,5323434.24892,5331772.44752
MOCA,MOCAUSDT_PERP.A,2025-10-22,1761091200,5188858.29555,5197740.1344,5073679.72905,5078136.21375
MOCA,MOCAUSDT_PERP.A,2025-10-23,1761177600,5343036.62376,5443650.08016,5342984.07032,5425248.12224
MOCA,MOCAUSDT_PERP.A,2025-10-24,1761264000,5674493.82464,5758428.40496,5597100.52656,5736257.84248
MOCA,MOCAUSDT_PERP.A,2025-10-25,1761350400,5709906.69102,5746470.36852,5688761.98023,5698125.9801900005
MOCA,MOCAUSDT_PERP.A,2025-10-26,1761436800,5951718.51092,6036021.25594,5951695.6733,6012270.472
MOCA,MOCAUSDT_PERP.A,2025-10-27,1761523200,6009092.24276,6016359.23106,6001289.4216,6005189.469459999
MOG,MOGUSDT_PERP.3,2025-10-21,1761004800,288374.8029,296874.1226,238214.0676,262462.61460000003
MOG,MOGUSDT_PERP.3,2025-10-22,1761091200,252392.6682,268586.5086,236702.7837,250600.5855
MOG,MOGUSDT_PERP.3,2025-10-23,1761177600,254669.7205,282174.95279999997,240497.6236,268577.6431
MOG,MOGUSDT_PERP.3,2025-10-24,1761264000,283658.69769999996,317306.2417,282893.85459999996,316630.23699999996
MOG,MOGUSDT_PERP.3,2025-10-25,1761350400,317382.978,326512.4172,291226.5132,319528.9806
MOG,MOGUSDT_PERP.3,2025-10-26,1761436800,331723.1655,334685.35349999997,300434.33249999996,315846.1845
MOG,MOGUSDT_PERP.3,2025-10-27,1761523200,315780.5882,330945.16959999996,315742.07619999995,326997.2082
MON,MONUSDT_PERP.A,2025-10-21,1761004800,2032178.35632,2057546.96217,1899198.29904,1915644.76488
MON,MONUSDT_PERP.A,2025-10-22,1761091200,1757929.9627000003,1877031.6528000003,1748471.7798000001,1858925.1442000002
MON,MONUSDT_PERP.A,2025-10-23,1761177600,1834216.6266,2103436.6341,1772056.35768,2102489.11794
MON,MONUSDT_PERP.A,2025-10-24,1761264000,2146958.2926000003,2341434.7548,2143967.3532000002,2286460.8504000003
MON,MONUSDT_PERP.A,2025-10-25,1761350400,2331091.4676,2348710.6349,2293010.2279000003,2333192.0899
MON,MONUSDT_PERP.A,2025-10-26,1761436800,2316354.62121,2328730.76016,2260025.74665,2287852.32501
MON,MONUSDT_PERP.A,2025-10-27,1761523200,2270203.85729,2304584.64839,2266625.71052,2297939.7957900004
MOODENG,MOODENGUSDT_PERP.A,2025-10-21,1761004800,6337301.78988,6653141.97768,6166539.32724,6240391.001639999
MOODENG,MOODENGUSDT_PERP.A,2025-10-22,1761091200,6047670.63351,6973407.36811,6007267.77752,6760270.785759999
MOODENG,MOODENGUSDT_PERP.A,2025-10-23,1761177600,7004606.688259999,7052894.419199999,6474026.512519999,6474026.512519999
MOODENG,MOODENGUSDT_PERP.A,2025-10-24,1761264000,6644613.61176,6644613.61176,6088859.137949999,6088859.137949999
MOODENG,MOODENGUSDT_PERP.A,2025-10-25,1761350400,6208793.00448,6786427.8768,6062716.69344,6490635.84576
MOODENG,MOODENGUSDT_PERP.A,2025-10-26,1761436800,6753539.807519999,6755963.53396,6283132.1413199995,6433324.98418
MOODENG,MOODENGUSDT_PERP.A,2025-10-27,1761523200,6495507.65731,6509543.05979,6317722.15031,6360321.60301
MORPHO,MORPHOUSDT_PERP.A,2025-10-21,1761004800,8903655.10826,9068081.27214,7934680.20554,7934680.20554
MORPHO,MORPHOUSDT_PERP.A,2025-10-22,1761091200,7800199.71196,8156957.69572,7751874.014079999,8084571.092639999
MORPHO,MORPHOUSDT_PERP.A,2025-10-23,1761177600,8505591.3113,8513037.313849999,8259000.8625,8407997.070799999
MORPHO,MORPHOUSDT_PERP.A,2025-10-24,1761264000,8916942.96612,9020907.2961,7907952.015179999,8102028.380039999
MORPHO,MORPHOUSDT_PERP.A,2025-10-25,1761350400,7929891.2297,7988134.87945,7386368.5467,7386368.5467
MORPHO,MORPHOUSDT_PERP.A,2025-10-26,1761436800,7789261.3765199995,7790105.80606,7490068.034899999,7509730.28256
MORPHO,MORPHOUSDT_PERP.A,2025-10-27,1761523200,7534887.05008,7646057.60464,7481180.09808,7482394.99072
MOVE,MOVEUSDT_PERP.A,2025-10-21,1761004800,6359693.1768,6402342.902399999,6214308.583199999,6259012.1208
MOVE,MOVEUSDT_PERP.A,2025-10-22,1761091200,6018382.727499999,6086095.229499999,5952589.214,6003169.2435
MOVE,MOVEUSDT_PERP.A,2025-10-23,1761177600,6112317.7752,6312900.7032,5994229.696,6271198.8248000005
MOVE,MOVEUSDT_PERP.A,2025-10-24,1761264000,6348717.6533,6499290.512,6339651.2267,6339744.015000001
