date,portfolio_value,num_positions,positions
2024-09-25,98978.59278722273,1,AAVE/USD
2024-09-26,99140.60685240946,1,AAVE/USD
2024-09-27,102290.88034215133,1,AAVE/USD
2024-09-28,98402.54277766997,1,AAVE/USD
2024-09-29,96878.41046072818,0,None
2024-09-30,96878.41046072818,0,None
2024-10-01,96878.41046072818,0,None
2024-10-02,96878.41046072818,0,None
2024-10-03,96878.41046072818,0,None
2024-10-04,96878.41046072818,0,None
2024-10-05,96878.41046072818,0,None
2024-10-06,96878.41046072818,0,None
2024-10-07,96878.41046072818,0,None
2024-10-08,96878.41046072818,0,None
2024-10-09,96878.41046072818,0,None
2024-10-10,96878.41046072818,0,None
2024-10-11,96878.41046072818,0,None
2024-10-12,96878.41046072818,0,None
2024-10-13,96878.41046072818,0,None
2024-10-14,96878.41046072818,0,None
2024-10-15,96878.41046072818,0,None
2024-10-16,96878.41046072818,0,None
2024-10-17,96878.41046072818,0,None
2024-10-18,96878.41046072818,0,None
2024-10-19,96878.41046072818,0,None
2024-10-20,96878.41046072818,0,None
2024-10-21,96878.41046072818,0,None
2024-10-22,96878.41046072818,0,None
2024-10-23,96878.41046072818,0,None
2024-10-24,96878.41046072818,0,None
2024-10-25,96878.41046072818,0,None
2024-10-26,96878.41046072818,0,None
2024-10-27,96878.41046072818,0,None
2024-10-28,96878.41046072818,0,None
2024-10-29,96878.41046072818,1,BTC/USD
2024-10-30,96343.63951955985,1,BTC/USD
2024-10-31,93512.75313141222,1,BTC/USD
2024-11-01,92539.57765472551,1,BTC/USD
2024-11-02,92395.2411873192,1,BTC/USD
2024-11-03,91568.30712633958,1,BTC/USD
2024-11-04,90328.4921728089,0,None
2024-11-05,90328.4921728089,0,None
2024-11-06,90328.4921728089,1,BTC/USD
2024-11-07,90655.01501072622,2,"AAVE/USD, BTC/USD"
2024-11-08,90955.15624300932,2,"AAVE/USD, BTC/USD"
2024-11-09,93012.26482109915,2,"AAVE/USD, BTC/USD"
2024-11-10,95423.9999615043,2,"AAVE/USD, BTC/USD"
2024-11-11,102886.72902716754,3,"AAVE/USD, BTC/USD, CRO/USD"
2024-11-12,97763.66827155242,3,"AAVE/USD, BTC/USD, CRO/USD"
2024-11-13,98146.71423923389,3,"AAVE/USD, BTC/USD, CRO/USD"
2024-11-14,91743.13856221629,3,"AAVE/USD, BTC/USD, CRO/USD"
2024-11-15,96487.73019293454,3,"BONK/USD, BTC/USD, CRO/USD"
2024-11-16,96982.56210699974,5,"ALGO/USD, BONK/USD, BTC/USD, CRO/USD, LTC/USD"
2024-11-17,93839.09237825104,4,"ALGO/USD, BONK/USD, BTC/USD, LTC/USD"
2024-11-18,96980.1727420736,4,"ALGO/USD, BONK/USD, BTC/USD, LTC/USD"
2024-11-19,98695.3932617095,4,"ALGO/USD, BONK/USD, BTC/USD, LTC/USD"
2024-11-20,96715.18022090963,4,"ALGO/USD, BONK/USD, BTC/USD, LTC/USD"
2024-11-21,101730.4970275078,5,"ALGO/USD, BCH/USD, BONK/USD, BTC/USD, LTC/USD"
2024-11-22,104865.1742525915,4,"ALGO/USD, BCH/USD, BONK/USD, BTC/USD"
2024-11-23,107140.34143357819,6,"ALGO/USD, BCH/USD, BONK/USD, BTC/USD, DASH/USD, LTC/USD"
2024-11-24,106700.83072376756,8,"ALGO/USD, BCH/USD, BONK/USD, BTC/USD, DASH/USD, EOS/USD, LTC/USD, OXT/USD"
2024-11-25,100141.37629326906,8,"ALGO/USD, BCH/USD, BONK/USD, BTC/USD, DASH/USD, EOS/USD, LTC/USD, OXT/USD"
2024-11-26,100889.82656621537,7,"ALGO/USD, BCH/USD, BTC/USD, DASH/USD, EOS/USD, LTC/USD, OXT/USD"
2024-11-27,106624.23747717749,9,"AAVE/USD, ALGO/USD, BCH/USD, BTC/USD, DASH/USD, EOS/USD, LCX/USD, LTC/USD, OXT/USD"
2024-11-28,105094.62065466733,9,"AAVE/USD, ALGO/USD, BCH/USD, DASH/USD, ENS/USD, EOS/USD, LCX/USD, LTC/USD, OXT/USD"
2024-11-29,111713.682911405,8,"AAVE/USD, ALGO/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, LCX/USD, OXT/USD"
2024-11-30,116405.45605879922,9,"AAVE/USD, ALGO/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, FIL/USD, LCX/USD, LINK/USD"
2024-12-01,123120.56077802154,10,"AAVE/USD, ALGO/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, FIL/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-02,135502.25845953272,12,"AAVE/USD, ALGO/USD, BNT/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, FIL/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-03,141081.29243991894,12,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, FIL/USD, LINK/USD, LTC/USD"
2024-12-04,145734.11412754926,13,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, CRO/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, FIL/USD, LINK/USD, LTC/USD"
2024-12-05,143762.02022126503,14,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, BTC/USD, CRO/USD, DASH/USD, EGLD/USD, ENS/USD, EOS/USD, ETC/USD, FIL/USD, LINK/USD, LTC/USD"
2024-12-06,149809.4378611105,14,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, BTC/USD, CRO/USD, DASH/USD, EGLD/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, LINK/USD, LTC/USD"
2024-12-07,147442.81351904193,15,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, BTC/USD, CRO/USD, DASH/USD, EGLD/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-08,148810.4801450281,16,"AAVE/USD, ALGO/USD, BCH/USD, BNT/USD, BTC/USD, CRO/USD, DASH/USD, EGLD/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, JTO/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-09,129224.38381702366,15,"AAVE/USD, BCH/USD, BNT/USD, BTC/USD, CRO/USD, DASH/USD, EGLD/USD, EOS/USD, ETC/USD, ETH/USD, FIL/USD, JTO/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-10,127655.43238686633,11,"AAVE/USD, BCH/USD, BTC/USD, DASH/USD, EGLD/USD, ETH/USD, FIL/USD, JTO/USD, LCX/USD, LINK/USD, LTC/USD"
2024-12-11,135753.56249630146,7,"AAVE/USD, BCH/USD, ETH/USD, FIL/USD, JTO/USD, LCX/USD, LINK/USD"
2024-12-12,142771.8077732559,4,"AAVE/USD, JTO/USD, LCX/USD, LINK/USD"
2024-12-13,144111.99531902923,4,"AAVE/USD, JTO/USD, LCX/USD, LINK/USD"
2024-12-14,139212.99411028167,3,"AAVE/USD, JTO/USD, LINK/USD"
2024-12-15,140460.1654600723,5,"AAVE/USD, BTC/USD, ENS/USD, JTO/USD, LINK/USD"
2024-12-16,139678.94452974686,6,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD, JTO/USD, LINK/USD"
2024-12-17,136235.08407127226,6,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD, JTO/USD, LINK/USD"
2024-12-18,126351.05085820156,5,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD, LINK/USD"
2024-12-19,119454.48224806663,4,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD"
2024-12-20,121703.14753780993,4,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD"
2024-12-21,117233.91510853803,4,"AAVE/USD, BTC/USD, ENS/USD, ETH/USD"
2024-12-22,116303.31958517572,1,BTC/USD
2024-12-23,115908.02082317186,0,None
2024-12-24,115908.02082317186,0,None
2024-12-25,115908.02082317186,0,None
2024-12-26,115908.02082317186,0,None
2024-12-27,115908.02082317186,0,None
2024-12-28,115908.02082317186,0,None
2024-12-29,115908.02082317186,0,None
2024-12-30,115908.02082317186,0,None
2024-12-31,115908.02082317186,0,None
2025-01-01,115908.02082317186,0,None
2025-01-02,115908.02082317186,0,None
2025-01-03,115908.02082317186,0,None
2025-01-04,115908.02082317186,0,None
2025-01-05,115908.02082317186,0,None
2025-01-06,115908.02082317186,0,None
2025-01-07,115908.02082317186,0,None
2025-01-08,115908.02082317186,0,None
2025-01-09,115908.02082317186,0,None
2025-01-10,115908.02082317186,0,None
2025-01-11,115908.02082317186,0,None
2025-01-12,115908.02082317186,0,None
2025-01-13,115908.02082317186,0,None
2025-01-14,115908.02082317186,0,None
2025-01-15,115908.02082317186,0,None
2025-01-16,115908.02082317186,0,None
2025-01-17,115908.02082317186,0,None
2025-01-18,115908.02082317186,0,None
2025-01-19,115908.02082317186,0,None
2025-01-20,115908.02082317186,1,BTC/USD
2025-01-21,120462.65524216321,1,BTC/USD
2025-01-22,117634.72476994857,1,BTC/USD
2025-01-23,117928.90488548,1,BTC/USD
2025-01-24,118977.29813732434,1,BTC/USD
2025-01-25,118844.86318541045,1,BTC/USD
2025-01-26,116381.85222468569,0,None
2025-01-27,116381.85222468569,0,None
2025-01-28,116381.85222468569,0,None
2025-01-29,116381.85222468569,0,None
2025-01-30,116381.85222468569,0,None
2025-01-31,116381.85222468569,0,None
2025-02-01,116381.85222468569,0,None
2025-02-02,116381.85222468569,0,None
2025-02-03,116381.85222468569,0,None
2025-02-04,116381.85222468569,0,None
2025-02-05,116381.85222468569,0,None
2025-02-06,116381.85222468569,0,None
2025-02-07,116381.85222468569,0,None
2025-02-08,116381.85222468569,0,None
2025-02-09,116381.85222468569,0,None
2025-02-10,116381.85222468569,0,None
2025-02-11,116381.85222468569,0,None
2025-02-12,116381.85222468569,0,None
2025-02-13,116381.85222468569,0,None
2025-02-14,116381.85222468569,0,None
2025-02-15,116381.85222468569,0,None
2025-02-16,116381.85222468569,0,None
2025-02-17,116381.85222468569,0,None
2025-02-18,116381.85222468569,0,None
2025-02-19,116381.85222468569,0,None
2025-02-20,116381.85222468569,0,None
2025-02-21,116381.85222468569,0,None
2025-02-22,116381.85222468569,0,None
2025-02-23,116381.85222468569,0,None
2025-02-24,116381.85222468569,0,None
2025-02-25,116381.85222468569,0,None
2025-02-26,116381.85222468569,0,None
2025-02-27,116381.85222468569,0,None
2025-02-28,116381.85222468569,0,None
2025-03-01,116381.85222468569,0,None
2025-03-02,116381.85222468569,0,None
2025-03-03,116381.85222468569,0,None
2025-03-04,116381.85222468569,0,None
2025-03-05,116381.85222468569,0,None
2025-03-06,116381.85222468569,0,None
2025-03-07,116381.85222468569,0,None
2025-03-08,116381.85222468569,0,None
2025-03-09,116381.85222468569,0,None
2025-03-10,116381.85222468569,0,None
2025-03-11,116381.85222468569,0,None
2025-03-12,116381.85222468569,0,None
2025-03-13,116381.85222468569,0,None
2025-03-14,116381.85222468569,0,None
2025-03-15,116381.85222468569,0,None
2025-03-16,116381.85222468569,0,None
2025-03-17,116381.85222468569,0,None
2025-03-18,116381.85222468569,0,None
2025-03-19,116381.85222468569,0,None
2025-03-20,116381.85222468569,0,None
2025-03-21,116381.85222468569,0,None
2025-03-22,116381.85222468569,0,None
2025-03-23,116381.85222468569,0,None
2025-03-24,116381.85222468569,0,None
2025-03-25,116381.85222468569,0,None
2025-03-26,116381.85222468569,0,None
2025-03-27,116381.85222468569,0,None
2025-03-28,116381.85222468569,0,None
2025-03-29,116381.85222468569,0,None
2025-03-30,116381.85222468569,0,None
2025-03-31,116381.85222468569,0,None
2025-04-01,116381.85222468569,0,None
2025-04-02,116381.85222468569,0,None
2025-04-03,116381.85222468569,0,None
2025-04-04,116381.85222468569,0,None
2025-04-05,116381.85222468569,0,None
2025-04-06,116381.85222468569,0,None
2025-04-07,116381.85222468569,0,None
2025-04-08,116381.85222468569,0,None
2025-04-09,116381.85222468569,0,None
2025-04-10,116381.85222468569,0,None
2025-04-11,116381.85222468569,0,None
2025-04-12,116381.85222468569,0,None
2025-04-13,116381.85222468569,0,None
2025-04-14,116381.85222468569,0,None
2025-04-15,116381.85222468569,0,None
2025-04-16,116381.85222468569,0,None
2025-04-17,116381.85222468569,0,None
2025-04-18,116381.85222468569,0,None
2025-04-19,116381.85222468569,0,None
2025-04-20,116381.85222468569,0,None
2025-04-21,116381.85222468569,0,None
2025-04-22,116381.85222468569,0,None
2025-04-23,116381.85222468569,0,None
2025-04-24,116381.85222468569,0,None
2025-04-25,116381.85222468569,0,None
2025-04-26,116381.85222468569,1,PENDLE/USD
2025-04-27,110902.29072479435,2,"PENDLE/USD, PENGU/USD"
2025-04-28,110240.15483369179,2,"PENDLE/USD, PENGU/USD"
2025-04-29,105852.53987262078,2,"PENDLE/USD, PENGU/USD"
2025-04-30,108141.46144018379,2,"PENDLE/USD, PENGU/USD"
2025-05-01,107551.08689422681,1,PENGU/USD
2025-05-02,120449.09259353447,1,PENGU/USD
2025-05-03,105519.90489433584,1,PENGU/USD
2025-05-04,106129.25949430313,0,None
2025-05-05,106129.25949430313,0,None
2025-05-06,106129.25949430313,0,None
2025-05-07,106129.25949430313,0,None
2025-05-08,106129.25949430313,1,PENGU/USD
2025-05-09,107930.60477567745,2,"PENDLE/USD, PENGU/USD"
2025-05-10,114128.77614560796,2,"PENDLE/USD, PENGU/USD"
2025-05-11,108183.37853824352,3,"ETHFI/USD, PENDLE/USD, PENGU/USD"
2025-05-12,105949.55032538617,4,"ATH/USD, ETHFI/USD, PENDLE/USD, PENGU/USD"
2025-05-13,119132.53651454166,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-14,117228.99438694946,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-15,111768.12485360738,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-16,106892.41339513817,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-17,102754.48259676232,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-18,113727.90592738039,6,"ALT/USD, ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-19,110097.12692857221,5,"ATH/USD, ETHFI/USD, MOODENG/USD, PENDLE/USD, PENGU/USD"
2025-05-20,111185.9870963335,3,"ATH/USD, ETHFI/USD, PENDLE/USD"
2025-05-21,112939.25178779836,2,"BTC/USD, PENDLE/USD"
2025-05-22,116517.19506683906,2,"BTC/USD, PENDLE/USD"
2025-05-23,110537.12062455119,2,"BTC/USD, PENDLE/USD"
2025-05-24,112029.5262071984,2,"BTC/USD, PENDLE/USD"
2025-05-25,112950.92428917976,2,"BTC/USD, PENDLE/USD"
2025-05-26,112644.91240768912,2,"BTC/USD, PENDLE/USD"
2025-05-27,113864.8287196027,2,"BTC/USD, PENDLE/USD"
2025-05-28,112670.664548062,0,None
2025-05-29,112670.664548062,0,None
2025-05-30,112670.664548062,0,None
2025-05-31,112670.664548062,0,None
2025-06-01,112670.664548062,0,None
2025-06-02,112670.664548062,0,None
2025-06-03,112670.664548062,0,None
2025-06-04,112670.664548062,0,None
2025-06-05,112670.664548062,0,None
2025-06-06,112670.664548062,0,None
2025-06-07,112670.664548062,1,PAXG/USD
2025-06-08,113008.41527561234,1,PAXG/USD
2025-06-09,113118.74266757768,1,PAXG/USD
2025-06-10,113152.92385343197,0,None
2025-06-11,113152.92385343197,0,None
2025-06-12,113152.92385343197,0,None
2025-06-13,113152.92385343197,1,PAXG/USD
2025-06-14,114183.62647003248,1,PAXG/USD
2025-06-15,113794.66360045985,1,PAXG/USD
2025-06-16,112181.98631250886,2,"ALT/USD, PAXG/USD"
2025-06-17,110961.43350962254,2,"ALT/USD, PAXG/USD"
2025-06-18,111357.70029359595,2,"ALT/USD, PAXG/USD"
2025-06-19,109966.66121909517,1,ALT/USD
2025-06-20,105138.54668838966,1,ALT/USD
2025-06-21,94910.56722202669,1,ALT/USD
2025-06-22,85254.33816061566,0,None
2025-06-23,85254.33816061566,0,None
2025-06-24,85254.33816061566,0,None
2025-06-25,85254.33816061566,0,None
2025-06-26,85254.33816061566,0,None
2025-06-27,85254.33816061566,0,None
2025-06-28,85254.33816061566,0,None
2025-06-29,85254.33816061566,0,None
2025-06-30,85254.33816061566,0,None
2025-07-01,85254.33816061566,0,None
2025-07-02,85254.33816061566,0,None
2025-07-03,85254.33816061566,0,None
2025-07-04,85254.33816061566,0,None
2025-07-05,85254.33816061566,0,None
2025-07-06,85254.33816061566,0,None
2025-07-07,85254.33816061566,0,None
2025-07-08,85254.33816061566,0,None
2025-07-09,85254.33816061566,1,BTC/USD
2025-07-10,88892.14903658419,2,"BTC/USD, PENGU/USD"
2025-07-11,92964.46181027911,4,"BCH/USD, BTC/USD, ENA/USD, PENGU/USD"
2025-07-12,91053.74044400048,5,"BCH/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-13,94646.17490893097,5,"BCH/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-14,94588.48042874777,5,"BCH/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-15,94520.01130077051,5,"BCH/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-16,96406.24523293735,5,"BCH/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-17,96520.3327273188,5,"BONK/USD, BTC/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-18,95747.59592981593,8,"BCH/USD, BNT/USD, BONK/USD, BTC/USD, CAKE/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-19,97259.17425129846,8,"BCH/USD, BNT/USD, BONK/USD, BTC/USD, CAKE/USD, ENA/USD, FARTCOIN/USD, PENGU/USD"
2025-07-20,99621.23365083932,9,"BCH/USD, BNT/USD, BONK/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-21,101796.19931071097,9,"BCH/USD, BNT/USD, BONK/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-22,103520.30198297626,9,"BCH/USD, BNT/USD, BONK/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-23,98529.08532979482,8,"BCH/USD, BNT/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-24,97034.55868183478,8,"BCH/USD, BNT/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-25,102535.95763458216,8,"BCH/USD, BNT/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-26,102869.21301663395,8,"BCH/USD, BNT/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-27,108007.95654429012,7,"BCH/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENDLE/USD, PENGU/USD"
2025-07-28,103979.89222968348,6,"BCH/USD, CAKE/USD, ENA/USD, ETH/USD, FARTCOIN/USD, PENGU/USD"
2025-07-29,100535.273047032,5,"BCH/USD, CAKE/USD, CRO/USD, ENA/USD, ETH/USD"
2025-07-30,102149.72781894755,5,"BCH/USD, CAKE/USD, CRO/USD, ENA/USD, ETH/USD"
2025-07-31,97949.2141005459,5,"BCH/USD, CAKE/USD, CRO/USD, ENA/USD, ETH/USD"
2025-08-01,93414.48027132767,5,"BCH/USD, CAKE/USD, CRO/USD, ENA/USD, ETH/USD"
2025-08-02,89771.57731509718,4,"CAKE/USD, CRO/USD, ENA/USD, ETH/USD"
2025-08-03,94145.9789086635,1,CRO/USD
2025-08-04,101454.7751190978,0,None
2025-08-05,101454.7751190978,0,None
2025-08-06,101454.7751190978,0,None
2025-08-07,101454.7751190978,2,"CRO/USD, PENDLE/USD"
2025-08-08,107014.69587023341,3,"CRO/USD, ETH/USD, PENDLE/USD"
2025-08-09,111459.97152893158,4,"CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-10,113377.77280763278,4,"CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-11,113048.29046125058,5,"BNT/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-12,118576.01353610039,6,"BCH/USD, BNT/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-13,119561.81069126628,7,"BCH/USD, BNT/USD, BTC/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-14,113340.96004574325,7,"BCH/USD, BNT/USD, BTC/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-15,112219.46852881472,7,"BCH/USD, BNT/USD, BTC/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-16,112203.98843605374,7,"BCH/USD, BNT/USD, BTC/USD, CRO/USD, ENA/USD, ETH/USD, PENDLE/USD"
2025-08-17,113011.34465791174,4,"BCH/USD, BNT/USD, BTC/USD, ETH/USD"
2025-08-18,110633.892632037,5,"BCH/USD, BNT/USD, BTC/USD, ETH/USD, LINK/USD"
2025-08-19,105804.64743208402,5,"API3/USD, BNT/USD, BTC/USD, ETH/USD, LINK/USD"
2025-08-20,110455.11139832658,2,"API3/USD, LINK/USD"
2025-08-21,109816.5540640848,2,"API3/USD, LINK/USD"
2025-08-22,114539.30463196989,5,"AAVE/USD, API3/USD, ETH/USD, LINK/USD, MORPHO/USD"
2025-08-23,114004.46672239766,6,"AAVE/USD, API3/USD, ETH/USD, LINK/USD, MORPHO/USD, PENDLE/USD"
2025-08-24,110811.33564975594,7,"AAVE/USD, API3/USD, BNT/USD, ETH/USD, LINK/USD, MORPHO/USD, PENDLE/USD"
2025-08-25,100900.05864668597,6,"AAVE/USD, BNT/USD, ETH/USD, LINK/USD, MORPHO/USD, PENDLE/USD"
2025-08-26,103877.78119682612,7,"AAVE/USD, BNT/USD, CRO/USD, ETH/USD, LINK/USD, MORPHO/USD, PENDLE/USD"
2025-08-27,104352.37284763076,7,"AAVE/USD, BNT/USD, CRO/USD, ETH/USD, LINK/USD, MORPHO/USD, PENDLE/USD"
2025-08-28,106685.8264894299,5,"AAVE/USD, BNT/USD, CRO/USD, ETH/USD, PENDLE/USD"
2025-08-29,101959.99328796605,3,"BNT/USD, CRO/USD, ETH/USD"
2025-08-30,103952.5165445187,2,"CRO/USD, IP/USD"
2025-08-31,102754.69052451396,2,"CRO/USD, IP/USD"
2025-09-01,96432.42128129967,2,"CRO/USD, IP/USD"
2025-09-02,97160.41228861423,3,"CRO/USD, IP/USD, PAXG/USD"
2025-09-03,98305.75717534278,2,"IP/USD, PAXG/USD"
2025-09-04,97813.29617841782,2,"IP/USD, PAXG/USD"
2025-09-05,98987.46650084249,1,PAXG/USD
2025-09-06,99965.94937980229,1,PAXG/USD
2025-09-07,99227.68459795495,1,PAXG/USD
2025-09-08,100259.82444018728,1,PAXG/USD
2025-09-09,100239.46231053513,3,"ENA/USD, IP/USD, PAXG/USD"
2025-09-10,99916.89002642482,3,"ENA/USD, IP/USD, PAXG/USD"
2025-09-11,99128.47710232668,3,"ENA/USD, IP/USD, PAXG/USD"
2025-09-12,99406.52145828279,4,"ATH/USD, ENA/USD, IP/USD, PAXG/USD"
2025-09-13,99521.64301197906,4,"ATH/USD, ENA/USD, IP/USD, PAXG/USD"
2025-09-14,100032.33096865827,4,"ATH/USD, ENA/USD, IP/USD, PAXG/USD"
2025-09-15,100504.18181830071,2,"ATH/USD, PAXG/USD"
2025-09-16,101083.10107755223,2,"ATH/USD, PAXG/USD"
2025-09-17,100245.90189125194,3,"ATH/USD, ETHFI/USD, PAXG/USD"
2025-09-18,99542.79862680666,5,"ATH/USD, BCH/USD, ETHFI/USD, IMX/USD, PAXG/USD"
2025-09-19,99089.6217684773,5,"ATH/USD, BCH/USD, ETHFI/USD, IMX/USD, PAXG/USD"
2025-09-20,98562.07294956893,6,"ATH/USD, BCH/USD, ETHFI/USD, IMX/USD, IP/USD, PAXG/USD"
2025-09-21,98669.56105113185,6,"ATH/USD, BCH/USD, ETHFI/USD, IMX/USD, IP/USD, PAXG/USD"
2025-09-22,98452.51823759884,6,"ATH/USD, BCH/USD, ETHFI/USD, IMX/USD, IP/USD, PAXG/USD"
2025-09-23,97020.2639495589,5,"BCH/USD, ETHFI/USD, IMX/USD, IP/USD, PAXG/USD"
2025-09-24,98086.00550352475,4,"ETHFI/USD, IMX/USD, IP/USD, PAXG/USD"
2025-09-25,94410.21371901804,2,"IP/USD, PAXG/USD"
2025-09-26,94856.88762293232,2,"IP/USD, PAXG/USD"
2025-09-27,94739.28347679628,1,PAXG/USD
2025-09-28,94609.71203012191,2,"ATH/USD, PAXG/USD"
2025-09-29,95169.91179588146,1,ATH/USD
2025-09-30,81960.53606027826,2,"ATH/USD, PAXG/USD"
2025-10-01,82372.98183176694,3,"ATH/USD, DASH/USD, PAXG/USD"
2025-10-02,82565.73257665228,4,"ATH/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-03,82988.10339134726,5,"ATH/USD, CAKE/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-04,83318.19727839167,4,"CAKE/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-05,83238.00501534226,5,"BTC/USD, CAKE/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-06,85019.79756699156,5,"BTC/USD, CAKE/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-07,84586.47232283777,5,"BTC/USD, CAKE/USD, DASH/USD, ETHFI/USD, PAXG/USD"
2025-10-08,85167.96108437964,4,"BTC/USD, CAKE/USD, ETHFI/USD, PAXG/USD"
2025-10-09,83702.4889741287,4,"BTC/USD, CAKE/USD, ETHFI/USD, PAXG/USD"
2025-10-10,78734.4887721861,5,"BTC/USD, CAKE/USD, DASH/USD, LTC/USD, PAXG/USD"
2025-10-11,77967.92959612705,5,"BTC/USD, CAKE/USD, DASH/USD, LTC/USD, PAXG/USD"
2025-10-12,81925.99486119069,4,"CAKE/USD, DASH/USD, LTC/USD, PAXG/USD"
2025-10-13,83733.29043109875,4,"CAKE/USD, DASH/USD, LTC/USD, PAXG/USD"
2025-10-14,83050.19408716318,3,"DASH/USD, LTC/USD, PAXG/USD"
2025-10-15,83884.44777423133,3,"DASH/USD, LTC/USD, PAXG/USD"
2025-10-16,86053.78266314208,2,"DASH/USD, PAXG/USD"
2025-10-17,82784.18576379775,2,"DASH/USD, PAXG/USD"
2025-10-18,82705.45566836797,1,PAXG/USD
2025-10-19,82678.7662457109,1,PAXG/USD
2025-10-20,84995.09643105844,1,PAXG/USD
2025-10-21,79883.77977227258,1,PAXG/USD
2025-10-22,79705.52559905198,0,None
2025-10-23,79705.52559905198,0,None
2025-10-24,79705.52559905198,0,None
2025-10-25,79705.52559905198,0,None
