date,portfolio_value,method
2022-02-17,8049.351079425759,Top/Bottom 10
2022-02-18,8054.51328812193,Top/Bottom 10
2022-02-19,8012.652450930553,Top/Bottom 10
2022-02-20,8040.405129614673,Top/Bottom 10
2022-02-21,8062.446463922197,Top/Bottom 10
2022-02-22,8126.314193747034,Top/Bottom 10
2022-02-23,8138.918954317583,Top/Bottom 10
2022-02-24,8176.235004990475,Top/Bottom 10
2022-02-25,8141.490113738673,Top/Bottom 10
2022-02-26,8083.3971225816185,Top/Bottom 10
2022-02-27,8124.896971464314,Top/Bottom 10
2022-02-28,8245.845274651198,Top/Bottom 10
2022-03-01,8243.182825835207,Top/Bottom 10
2022-03-02,8234.602836238966,Top/Bottom 10
2022-03-03,8283.278539874904,Top/Bottom 10
2022-03-04,8197.950171301844,Top/Bottom 10
2022-03-05,8196.474539062554,Top/Bottom 10
2022-03-06,8185.442968168085,Top/Bottom 10
2022-03-07,8196.718194296709,Top/Bottom 10
2022-03-08,8259.401507423361,Top/Bottom 10
2022-03-09,8295.190840593155,Top/Bottom 10
2022-03-10,8315.97264667202,Top/Bottom 10
2022-03-11,8291.370608749601,Top/Bottom 10
2022-03-12,8292.93479587175,Top/Bottom 10
2022-03-13,8286.257982528656,Top/Bottom 10
2022-03-14,8314.548089181613,Top/Bottom 10
2022-03-15,8276.730137287883,Top/Bottom 10
2022-03-16,8315.003818776235,Top/Bottom 10
2022-03-17,8293.45675423169,Top/Bottom 10
2022-03-18,8310.721557331504,Top/Bottom 10
2022-03-19,8494.127291251847,Top/Bottom 10
2022-03-20,8633.646024941678,Top/Bottom 10
2022-03-21,8630.004786128051,Top/Bottom 10
2022-03-22,9020.767407243606,Top/Bottom 10
2022-03-23,8811.041730173501,Top/Bottom 10
2022-03-24,8828.819584889798,Top/Bottom 10
2022-03-25,8834.630039647922,Top/Bottom 10
2022-03-26,8717.766110873887,Top/Bottom 10
2022-03-27,8618.431578265781,Top/Bottom 10
2022-03-28,8716.309393313497,Top/Bottom 10
2022-03-29,8710.846233371609,Top/Bottom 10
2022-03-30,8632.97942335068,Top/Bottom 10
2022-03-31,8579.794831012352,Top/Bottom 10
2022-04-01,8505.123149260016,Top/Bottom 10
2022-04-02,8443.225741991548,Top/Bottom 10
2022-04-03,8409.356424402655,Top/Bottom 10
2022-04-04,8517.502632154921,Top/Bottom 10
2022-04-05,8573.31791585584,Top/Bottom 10
2022-04-06,8516.499631377605,Top/Bottom 10
2022-04-07,8523.77310072165,Top/Bottom 10
2022-04-08,8473.572619621935,Top/Bottom 10
2022-04-09,8482.812430595843,Top/Bottom 10
2022-04-10,8499.027222271103,Top/Bottom 10
2022-04-11,8447.660183229304,Top/Bottom 10
2022-04-12,8425.135466132833,Top/Bottom 10
2022-04-13,8497.140966404553,Top/Bottom 10
2022-04-14,8500.29092615154,Top/Bottom 10
2022-04-15,8496.688953172164,Top/Bottom 10
2022-04-16,8558.24442297107,Top/Bottom 10
2022-04-17,8548.769801188004,Top/Bottom 10
2022-04-18,8535.570116251503,Top/Bottom 10
2022-04-19,8581.617724940956,Top/Bottom 10
2022-04-20,8238.58523861033,Top/Bottom 10
2022-04-21,8220.055350624754,Top/Bottom 10
2022-04-22,8265.738757919142,Top/Bottom 10
2022-04-23,8283.139255203947,Top/Bottom 10
2022-04-24,8274.160940766005,Top/Bottom 10
2022-04-25,8327.686619066524,Top/Bottom 10
2022-04-26,8194.5025287475,Top/Bottom 10
2022-04-27,8200.44390466251,Top/Bottom 10
2022-04-28,8276.359580074422,Top/Bottom 10
2022-04-29,8336.106352985198,Top/Bottom 10
2022-04-30,8258.683756064898,Top/Bottom 10
2022-05-01,8364.188885706522,Top/Bottom 10
2022-05-02,8385.390740751289,Top/Bottom 10
2022-05-03,8279.874326393709,Top/Bottom 10
2022-05-04,8283.904194573028,Top/Bottom 10
2022-05-05,8281.070018948532,Top/Bottom 10
2022-05-06,8198.524671431198,Top/Bottom 10
2022-05-07,8114.650309579563,Top/Bottom 10
2022-05-08,8115.935502091544,Top/Bottom 10
2022-05-09,8132.437930165155,Top/Bottom 10
2022-05-10,8218.973101163418,Top/Bottom 10
2022-05-11,8252.042955787545,Top/Bottom 10
2022-05-12,8316.022761730781,Top/Bottom 10
2022-05-13,8256.251508651623,Top/Bottom 10
2022-05-14,8174.612380657919,Top/Bottom 10
2022-05-15,8122.593808467985,Top/Bottom 10
2022-05-16,8103.023878078261,Top/Bottom 10
2022-05-17,8114.779703592859,Top/Bottom 10
2022-05-18,8160.114527134498,Top/Bottom 10
2022-05-19,8235.075608427815,Top/Bottom 10
2022-05-20,8091.732259115225,Top/Bottom 10
2022-05-21,8070.416751163717,Top/Bottom 10
2022-05-22,8088.604809228322,Top/Bottom 10
2022-05-23,8171.529952331494,Top/Bottom 10
2022-05-24,8166.99988494274,Top/Bottom 10
2022-05-25,8159.320114143234,Top/Bottom 10
2022-05-26,8165.903586807063,Top/Bottom 10
2022-05-27,8214.48685528522,Top/Bottom 10
2022-05-28,8186.276860488931,Top/Bottom 10
2022-05-29,8170.77247967218,Top/Bottom 10
2022-05-30,8153.940364231157,Top/Bottom 10
2022-05-31,8136.871924449716,Top/Bottom 10
2022-06-01,8065.996410923937,Top/Bottom 10
2022-06-02,8031.591986338087,Top/Bottom 10
2022-06-03,8020.882901373675,Top/Bottom 10
2022-06-04,8019.530495388094,Top/Bottom 10
2022-06-05,7909.064145755833,Top/Bottom 10
2022-06-06,7896.457916482921,Top/Bottom 10
2022-06-07,7824.440240418693,Top/Bottom 10
2022-06-08,7723.238538702768,Top/Bottom 10
2022-06-09,7634.824224682607,Top/Bottom 10
2022-06-10,7730.604996930086,Top/Bottom 10
2022-06-11,7718.955306390523,Top/Bottom 10
2022-06-12,7717.508085045619,Top/Bottom 10
2022-06-13,7581.716011375565,Top/Bottom 10
2022-06-14,7481.464547170198,Top/Bottom 10
2022-06-15,7419.585236458186,Top/Bottom 10
2022-06-16,7305.186045215988,Top/Bottom 10
2022-06-17,7402.063516908828,Top/Bottom 10
2022-06-18,7397.296583683866,Top/Bottom 10
2022-06-19,7522.308119550322,Top/Bottom 10
2022-06-20,7458.857722834375,Top/Bottom 10
2022-06-21,7467.797263746306,Top/Bottom 10
2022-06-22,7409.913301025333,Top/Bottom 10
2022-06-23,7440.542514603518,Top/Bottom 10
2022-06-24,7374.611143733121,Top/Bottom 10
2022-06-25,7410.254513799822,Top/Bottom 10
2022-06-26,7456.020091985184,Top/Bottom 10
2022-06-27,7366.038985214573,Top/Bottom 10
2022-06-28,7299.139470582455,Top/Bottom 10
2022-06-29,7264.356669964462,Top/Bottom 10
2022-06-30,7216.10000359141,Top/Bottom 10
2022-07-01,7285.715536263211,Top/Bottom 10
2022-07-02,7371.9164040651485,Top/Bottom 10
2022-07-03,7393.860291208122,Top/Bottom 10
2022-07-04,7438.525279625292,Top/Bottom 10
2022-07-05,7442.736539331992,Top/Bottom 10
2022-07-06,7468.816242404762,Top/Bottom 10
2022-07-07,7514.963065294438,Top/Bottom 10
2022-07-08,7524.319191428896,Top/Bottom 10
2022-07-09,7494.297527128438,Top/Bottom 10
2022-07-10,7475.413130271613,Top/Bottom 10
2022-07-11,7475.543427685978,Top/Bottom 10
2022-07-12,7435.387045773282,Top/Bottom 10
2022-07-13,7468.080079683764,Top/Bottom 10
2022-07-14,7489.346759757044,Top/Bottom 10
2022-07-15,7506.989121244221,Top/Bottom 10
2022-07-16,7596.792633655662,Top/Bottom 10
2022-07-17,7666.571715487419,Top/Bottom 10
2022-07-18,7806.711864715753,Top/Bottom 10
2022-07-19,7782.896361947579,Top/Bottom 10
2022-07-20,7836.029522605038,Top/Bottom 10
2022-07-21,7857.784081618797,Top/Bottom 10
2022-07-22,7942.661942006162,Top/Bottom 10
2022-07-23,7943.073440716,Top/Bottom 10
2022-07-24,7978.4152623171,Top/Bottom 10
2022-07-25,7923.097173614659,Top/Bottom 10
2022-07-26,7967.276431280499,Top/Bottom 10
2022-07-27,8086.81672976755,Top/Bottom 10
2022-07-28,8206.36247948373,Top/Bottom 10
2022-07-29,8017.3522488179615,Top/Bottom 10
2022-07-30,7840.772971632707,Top/Bottom 10
2022-07-31,7810.4795777188165,Top/Bottom 10
2022-08-01,7766.579081464776,Top/Bottom 10
2022-08-02,7784.48990123449,Top/Bottom 10
2022-08-03,7776.797470917737,Top/Bottom 10
2022-08-04,7862.821875223087,Top/Bottom 10
2022-08-05,7893.814823253692,Top/Bottom 10
2022-08-06,7906.304056149513,Top/Bottom 10
2022-08-07,7818.269348230204,Top/Bottom 10
2022-08-08,7772.833861693809,Top/Bottom 10
2022-08-09,7870.246728628404,Top/Bottom 10
2022-08-10,7894.999330696279,Top/Bottom 10
2022-08-11,7909.198076725574,Top/Bottom 10
2022-08-12,7881.500298687294,Top/Bottom 10
2022-08-13,7900.269160116016,Top/Bottom 10
2022-08-14,7896.73847970067,Top/Bottom 10
2022-08-15,7836.5163029309215,Top/Bottom 10
2022-08-16,7908.6983146335115,Top/Bottom 10
2022-08-17,7983.0634605605055,Top/Bottom 10
2022-08-18,8049.828406040495,Top/Bottom 10
2022-08-19,7905.199285038107,Top/Bottom 10
2022-08-20,7948.134390203255,Top/Bottom 10
2022-08-21,7974.447373612259,Top/Bottom 10
2022-08-22,8025.008057266258,Top/Bottom 10
2022-08-23,8039.607594598669,Top/Bottom 10
2022-08-24,8047.872555707159,Top/Bottom 10
2022-08-25,8018.10264483266,Top/Bottom 10
2022-08-26,7985.814561085208,Top/Bottom 10
2022-08-27,7925.6875728621135,Top/Bottom 10
2022-08-28,7919.714812721392,Top/Bottom 10
2022-08-29,8012.045056167355,Top/Bottom 10
2022-08-30,8000.087326595108,Top/Bottom 10
2022-08-31,7989.1596326143335,Top/Bottom 10
2022-09-01,7971.519428057828,Top/Bottom 10
2022-09-02,7948.319524992775,Top/Bottom 10
2022-09-03,8003.655105055554,Top/Bottom 10
2022-09-04,7980.51649540971,Top/Bottom 10
2022-09-05,8081.918688080398,Top/Bottom 10
2022-09-06,8038.122829098287,Top/Bottom 10
2022-09-07,8048.689949088432,Top/Bottom 10
2022-09-08,8069.833151397913,Top/Bottom 10
2022-09-09,8065.703859226405,Top/Bottom 10
2022-09-10,8092.080423060129,Top/Bottom 10
2022-09-11,8040.122231704469,Top/Bottom 10
2022-09-12,7979.098463956363,Top/Bottom 10
2022-09-13,7989.547355661663,Top/Bottom 10
2022-09-14,8048.237138979693,Top/Bottom 10
2022-09-15,7961.82760940122,Top/Bottom 10
2022-09-16,7921.765783777742,Top/Bottom 10
2022-09-17,7879.032815033872,Top/Bottom 10
2022-09-18,7823.233134779089,Top/Bottom 10
2022-09-19,7762.976494113862,Top/Bottom 10
2022-09-20,7736.732915779485,Top/Bottom 10
2022-09-21,7731.80674729121,Top/Bottom 10
2022-09-22,7693.3250958713215,Top/Bottom 10
2022-09-23,7636.241878450051,Top/Bottom 10
2022-09-24,7680.773313322904,Top/Bottom 10
2022-09-25,7666.8531647407335,Top/Bottom 10
2022-09-26,7747.796229420494,Top/Bottom 10
2022-09-27,7793.82151667469,Top/Bottom 10
2022-09-28,7812.376194147543,Top/Bottom 10
2022-09-29,7783.869684610901,Top/Bottom 10
2022-09-30,7809.50702447418,Top/Bottom 10
2022-10-01,7759.079560454589,Top/Bottom 10
2022-10-02,7743.352563966638,Top/Bottom 10
2022-10-03,7828.978106546563,Top/Bottom 10
2022-10-04,7864.791278634555,Top/Bottom 10
2022-10-05,7879.775223471518,Top/Bottom 10
2022-10-06,7866.942769392245,Top/Bottom 10
2022-10-07,7866.094347267533,Top/Bottom 10
2022-10-08,7835.709360314823,Top/Bottom 10
2022-10-09,7878.281857075545,Top/Bottom 10
2022-10-10,7872.135024662077,Top/Bottom 10
2022-10-11,7918.668697906469,Top/Bottom 10
2022-10-12,7922.353395720462,Top/Bottom 10
2022-10-13,7939.614838290609,Top/Bottom 10
2022-10-14,7942.336795184833,Top/Bottom 10
2022-10-15,7956.311113517707,Top/Bottom 10
2022-10-16,7958.051087998782,Top/Bottom 10
2022-10-17,7946.845251483593,Top/Bottom 10
2022-10-18,7989.405352402869,Top/Bottom 10
2022-10-19,8018.72571161336,Top/Bottom 10
2022-10-20,8039.788818724795,Top/Bottom 10
2022-10-21,8015.832213538134,Top/Bottom 10
2022-10-22,8036.0099292010245,Top/Bottom 10
2022-10-23,8029.6297167696985,Top/Bottom 10
2022-10-24,8004.3449739835105,Top/Bottom 10
2022-10-25,8054.682671859568,Top/Bottom 10
2022-10-26,8066.340028746434,Top/Bottom 10
2022-10-27,7987.503651545584,Top/Bottom 10
2022-10-28,7969.221867174603,Top/Bottom 10
2022-10-29,8000.312515453081,Top/Bottom 10
2022-10-30,7956.444496398477,Top/Bottom 10
2022-10-31,7951.373532153284,Top/Bottom 10
2022-11-01,7943.552081535858,Top/Bottom 10
2022-11-02,7954.259053039198,Top/Bottom 10
2022-11-03,7823.976796442297,Top/Bottom 10
2022-11-04,7681.132881446681,Top/Bottom 10
2022-11-05,7625.443391218565,Top/Bottom 10
2022-11-06,7734.533395300733,Top/Bottom 10
2022-11-07,7731.226555378623,Top/Bottom 10
2022-11-08,7838.694859368521,Top/Bottom 10
2022-11-09,8132.47555014897,Top/Bottom 10
2022-11-10,8015.180330861571,Top/Bottom 10
2022-11-11,8116.50932394566,Top/Bottom 10
2022-11-12,8227.491363573115,Top/Bottom 10
2022-11-13,8269.760343345084,Top/Bottom 10
2022-11-14,8295.09354944922,Top/Bottom 10
2022-11-15,8175.891954209155,Top/Bottom 10
2022-11-16,8190.163755338934,Top/Bottom 10
2022-11-17,8239.35440271198,Top/Bottom 10
2022-11-18,8117.9522483770315,Top/Bottom 10
2022-11-19,8110.43972557675,Top/Bottom 10
2022-11-20,8252.894363595213,Top/Bottom 10
2022-11-21,8241.121888835443,Top/Bottom 10
2022-11-22,8283.272035656842,Top/Bottom 10
2022-11-23,8347.775940721987,Top/Bottom 10
2022-11-24,8362.59501824025,Top/Bottom 10
2022-11-25,8315.00338367484,Top/Bottom 10
2022-11-26,8313.241903011383,Top/Bottom 10
2022-11-27,8280.924457537052,Top/Bottom 10
2022-11-28,8311.285889780896,Top/Bottom 10
2022-11-29,8321.911004705935,Top/Bottom 10
2022-11-30,8295.357064954771,Top/Bottom 10
2022-12-01,8365.835409898193,Top/Bottom 10
2022-12-02,8365.188060421675,Top/Bottom 10
2022-12-03,8400.803312170643,Top/Bottom 10
2022-12-04,8364.789781837697,Top/Bottom 10
2022-12-05,8420.392658940164,Top/Bottom 10
2022-12-06,8425.800412632565,Top/Bottom 10
2022-12-07,8480.806507665164,Top/Bottom 10
2022-12-08,8498.926077704386,Top/Bottom 10
2022-12-09,8503.92921116051,Top/Bottom 10
2022-12-10,8415.841666750559,Top/Bottom 10
2022-12-11,8443.34386982495,Top/Bottom 10
2022-12-12,8540.189384217962,Top/Bottom 10
2022-12-13,8575.95274177855,Top/Bottom 10
2022-12-14,8598.00582529754,Top/Bottom 10
2022-12-15,8615.452407590648,Top/Bottom 10
2022-12-16,8763.876709455344,Top/Bottom 10
2022-12-17,8736.289840766174,Top/Bottom 10
2022-12-18,8720.029309831714,Top/Bottom 10
2022-12-19,8793.996250658452,Top/Bottom 10
2022-12-20,8731.37645787236,Top/Bottom 10
2022-12-21,8799.40624126581,Top/Bottom 10
2022-12-22,8786.578821203502,Top/Bottom 10
2022-12-23,8799.557874519993,Top/Bottom 10
2022-12-24,8823.315363354393,Top/Bottom 10
2022-12-25,8845.715862841886,Top/Bottom 10
2022-12-26,8825.462638413654,Top/Bottom 10
2022-12-27,8820.109546947635,Top/Bottom 10
2022-12-28,8881.378069000368,Top/Bottom 10
2022-12-29,8937.724487373664,Top/Bottom 10
2022-12-30,8957.594298545086,Top/Bottom 10
2022-12-31,8906.32217573154,Top/Bottom 10
2023-01-01,8817.321929819496,Top/Bottom 10
2023-01-02,8795.154488860886,Top/Bottom 10
2023-01-03,8782.269144259388,Top/Bottom 10
2023-01-04,8821.395829697201,Top/Bottom 10
2023-01-05,8814.914654582219,Top/Bottom 10
2023-01-06,8808.488773289519,Top/Bottom 10
2023-01-07,8766.781191967271,Top/Bottom 10
2023-01-08,8655.38365739043,Top/Bottom 10
2023-01-09,8643.309543614916,Top/Bottom 10
2023-01-10,8582.23114711278,Top/Bottom 10
2023-01-11,8590.765818287273,Top/Bottom 10
2023-01-12,8600.912420535966,Top/Bottom 10
2023-01-13,8561.694780769722,Top/Bottom 10
2023-01-14,8453.99919757204,Top/Bottom 10
2023-01-15,8356.89313631027,Top/Bottom 10
2023-01-16,8340.224041593823,Top/Bottom 10
2023-01-17,8350.801712094844,Top/Bottom 10
2023-01-18,8482.244005854402,Top/Bottom 10
2023-01-19,8450.499396973288,Top/Bottom 10
2023-01-20,8305.987133610452,Top/Bottom 10
2023-01-21,8296.16835279173,Top/Bottom 10
2023-01-22,8207.045951293223,Top/Bottom 10
2023-01-23,8108.986085787101,Top/Bottom 10
2023-01-24,8095.424289210461,Top/Bottom 10
2023-01-25,8035.11144456583,Top/Bottom 10
2023-01-26,8021.906258904282,Top/Bottom 10
2023-01-27,7957.412776046735,Top/Bottom 10
2023-01-28,7935.444260543535,Top/Bottom 10
2023-01-29,8029.54075495273,Top/Bottom 10
2023-01-30,8175.793774861461,Top/Bottom 10
2023-01-31,8140.023965250105,Top/Bottom 10
2023-02-01,8065.215555205615,Top/Bottom 10
2023-02-02,8000.027779051978,Top/Bottom 10
2023-02-03,7879.384357846248,Top/Bottom 10
2023-02-04,7802.983767598608,Top/Bottom 10
2023-02-05,7722.949103317866,Top/Bottom 10
2023-02-06,7745.443931086189,Top/Bottom 10
2023-02-07,7334.5333133462755,Top/Bottom 10
2023-02-08,7304.085393772025,Top/Bottom 10
2023-02-09,7465.921559934182,Top/Bottom 10
2023-02-10,7259.872765411682,Top/Bottom 10
2023-02-11,7235.721739658425,Top/Bottom 10
2023-02-12,7290.783876223527,Top/Bottom 10
2023-02-13,7459.192882868969,Top/Bottom 10
2023-02-14,7296.856534862212,Top/Bottom 10
2023-02-15,7255.7558865568,Top/Bottom 10
2023-02-16,7382.752011172448,Top/Bottom 10
2023-02-17,7324.65627017324,Top/Bottom 10
2023-02-18,7254.289409688085,Top/Bottom 10
2023-02-19,7285.431818090567,Top/Bottom 10
2023-02-20,7276.774747556397,Top/Bottom 10
2023-02-21,7327.153933138732,Top/Bottom 10
2023-02-22,7367.050898009735,Top/Bottom 10
2023-02-23,7334.985145330688,Top/Bottom 10
2023-02-24,7366.092379388019,Top/Bottom 10
2023-02-25,7407.989986027057,Top/Bottom 10
2023-02-26,7430.617493388957,Top/Bottom 10
2023-02-27,7446.364675834483,Top/Bottom 10
2023-02-28,7447.581982827734,Top/Bottom 10
2023-03-01,7405.636141832186,Top/Bottom 10
2023-03-02,7485.591447318716,Top/Bottom 10
2023-03-03,7515.997912278715,Top/Bottom 10
2023-03-04,7588.519169593917,Top/Bottom 10
2023-03-05,7581.398100756009,Top/Bottom 10
2023-03-06,7532.506529274592,Top/Bottom 10
2023-03-07,7569.742590519749,Top/Bottom 10
2023-03-08,7649.616370238623,Top/Bottom 10
2023-03-09,7721.900643544936,Top/Bottom 10
2023-03-10,7627.794097317081,Top/Bottom 10
2023-03-11,7643.825632491546,Top/Bottom 10
2023-03-12,7612.504588218335,Top/Bottom 10
2023-03-13,7566.7231462497475,Top/Bottom 10
2023-03-14,7418.712834519139,Top/Bottom 10
2023-03-15,7428.168330738975,Top/Bottom 10
2023-03-16,7356.14070159342,Top/Bottom 10
2023-03-17,7240.933933441438,Top/Bottom 10
2023-03-18,7295.244720709889,Top/Bottom 10
2023-03-19,7256.024592892737,Top/Bottom 10
2023-03-20,7323.963155233989,Top/Bottom 10
2023-03-21,7280.441812517465,Top/Bottom 10
2023-03-22,7381.425399250402,Top/Bottom 10
2023-03-23,7414.494081248358,Top/Bottom 10
2023-03-24,7451.380084251329,Top/Bottom 10
2023-03-25,7467.210511112572,Top/Bottom 10
2023-03-26,7430.949054311968,Top/Bottom 10
2023-03-27,7504.2213022531305,Top/Bottom 10
2023-03-28,7442.165165060338,Top/Bottom 10
2023-03-29,7305.025877435195,Top/Bottom 10
2023-03-30,7294.27710838071,Top/Bottom 10
2023-03-31,7190.617798323534,Top/Bottom 10
2023-04-01,7209.121721433078,Top/Bottom 10
2023-04-02,7282.023184625032,Top/Bottom 10
2023-04-03,7238.043464921286,Top/Bottom 10
2023-04-04,7167.449535108082,Top/Bottom 10
2023-04-05,7138.807026608668,Top/Bottom 10
2023-04-06,7174.704309213492,Top/Bottom 10
2023-04-07,7195.9670719989945,Top/Bottom 10
2023-04-08,7220.723798898893,Top/Bottom 10
2023-04-09,7213.368920090128,Top/Bottom 10
2023-04-10,7224.6105808157345,Top/Bottom 10
2023-04-11,7291.919247353226,Top/Bottom 10
2023-04-12,7305.71550518251,Top/Bottom 10
2023-04-13,7299.852787885657,Top/Bottom 10
2023-04-14,7216.13103260751,Top/Bottom 10
2023-04-15,7207.907628956423,Top/Bottom 10
2023-04-16,7155.5891713158335,Top/Bottom 10
2023-04-17,7178.435258545762,Top/Bottom 10
2023-04-18,7163.096291388124,Top/Bottom 10
2023-04-19,7258.744866072987,Top/Bottom 10
2023-04-20,7295.181370109333,Top/Bottom 10
2023-04-21,7339.812324803165,Top/Bottom 10
2023-04-22,7312.407907430761,Top/Bottom 10
2023-04-23,7357.7177700262455,Top/Bottom 10
2023-04-24,7381.235588008605,Top/Bottom 10
2023-04-25,7352.2781992253595,Top/Bottom 10
2023-04-26,7378.742127682321,Top/Bottom 10
2023-04-27,7353.1994959925,Top/Bottom 10
2023-04-28,7375.674166985567,Top/Bottom 10
2023-04-29,7384.691137378446,Top/Bottom 10
2023-04-30,7417.018312456991,Top/Bottom 10
2023-05-01,7457.992037325019,Top/Bottom 10
2023-05-02,7437.800422384297,Top/Bottom 10
2023-05-03,7423.415897780748,Top/Bottom 10
2023-05-04,7444.477404311874,Top/Bottom 10
2023-05-05,7460.843984075384,Top/Bottom 10
2023-05-06,7482.614976064105,Top/Bottom 10
2023-05-07,7499.414399826242,Top/Bottom 10
2023-05-08,7596.0241841035695,Top/Bottom 10
2023-05-09,7657.743589663596,Top/Bottom 10
2023-05-10,7570.828636475752,Top/Bottom 10
2023-05-11,7616.30034064057,Top/Bottom 10
2023-05-12,7594.623911402213,Top/Bottom 10
2023-05-13,7603.704865295128,Top/Bottom 10
2023-05-14,7591.165217890318,Top/Bottom 10
2023-05-15,7566.698722059479,Top/Bottom 10
2023-05-16,7570.568102458928,Top/Bottom 10
2023-05-17,7564.922243409073,Top/Bottom 10
2023-05-18,7586.7331728094405,Top/Bottom 10
2023-05-19,7577.089532668636,Top/Bottom 10
2023-05-20,7592.106055714053,Top/Bottom 10
2023-05-21,7629.685693861351,Top/Bottom 10
2023-05-22,7634.463476773649,Top/Bottom 10
2023-05-23,7612.506583241562,Top/Bottom 10
2023-05-24,7633.433993254164,Top/Bottom 10
2023-05-25,7644.057433257909,Top/Bottom 10
2023-05-26,7695.190107047794,Top/Bottom 10
2023-05-27,7694.516139027781,Top/Bottom 10
2023-05-28,7695.637335445409,Top/Bottom 10
2023-05-29,7667.804348924333,Top/Bottom 10
2023-05-30,7612.531325858722,Top/Bottom 10
2023-05-31,7596.042306711932,Top/Bottom 10
2023-06-01,7610.773573540354,Top/Bottom 10
2023-06-02,7590.191379459015,Top/Bottom 10
2023-06-03,7598.914589314572,Top/Bottom 10
2023-06-04,7573.7103671895775,Top/Bottom 10
2023-06-05,7650.056563663794,Top/Bottom 10
2023-06-06,7670.484776110916,Top/Bottom 10
2023-06-07,7772.851801550792,Top/Bottom 10
2023-06-08,7780.200450327703,Top/Bottom 10
2023-06-09,7796.378969940476,Top/Bottom 10
2023-06-10,7900.325144155632,Top/Bottom 10
2023-06-11,7892.949713397384,Top/Bottom 10
2023-06-12,7894.768758210372,Top/Bottom 10
2023-06-13,7913.788085704775,Top/Bottom 10
2023-06-14,7946.4909282293265,Top/Bottom 10
2023-06-15,7990.025591640071,Top/Bottom 10
2023-06-16,8009.409717182231,Top/Bottom 10
2023-06-17,7929.315231262569,Top/Bottom 10
2023-06-18,7975.365455141188,Top/Bottom 10
2023-06-19,7978.462555783655,Top/Bottom 10
2023-06-20,7942.851394020978,Top/Bottom 10
2023-06-21,7982.7503915200205,Top/Bottom 10
2023-06-22,7968.268022313725,Top/Bottom 10
