date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2025-06-12,PEPE/USD,LONG,-20.290858725761773,18.847899033103,-39.13875775886477,-1.6868043104275603,11.11901540946494,29.794667263798186,0.3333333333333333,4114.882892971615,1.202005367574463
2025-06-19,BONK/USD,LONG,-28.7856071964018,15.671180932669,-44.4567881290708,-1.5173989218013968,14.57678281639284,38.90445030459181,0.5,4432.022021420143,1.0715906655398022
2025-06-19,PEPE/USD,LONG,-21.732522796352583,20.058073294424002,-41.79059609077659,-1.7266716793509078,10.72737182277272,30.41572323308848,0.5,4432.022021420143,1.0877092671077357
2025-06-26,PEPE/USD,LONG,-34.02877697841726,17.397176586165,-51.42595356458226,-1.7361090850874856,7.666850084043236,34.0374946230108,1.0,9168.53726880726,1.0203541359271822
2025-07-10,XLM/USD,SHORT,8.035405548960671,-19.593399999999995,27.628805548960667,1.7604278227588497,-0.794767537660975,16.1458326886005,-1.0,-13239.483178946077,0.698566975305877
2025-07-17,ALGO/USD,SHORT,87.91273584905659,16.334999999999997,71.5777358490566,3.098612414889017,-11.368105956160854,26.768705052189727,-0.3333333333333333,-499.01805959739187,1.0377846452326769
2025-07-17,BONK/USD,SHORT,149.57446808510636,12.292685423807999,137.28178266129837,2.5337225557617646,12.141381618923248,49.389938435762005,-0.3333333333333333,-499.01805959739187,1.5752441121580087
2025-07-17,XLM/USD,SHORT,97.5184243006306,-12.561099999999993,110.0795243006306,3.5795879666665926,6.22971679182165,29.01166516254569,-0.3333333333333333,-499.01805959739187,1.117183140153793
2025-07-24,BONK/USD,SHORT,132.93455313159748,17.295797061892,115.63875606970548,1.5787912467424587,20.92774192099217,59.98957388706823,-0.5,-5095.9466527033155,1.5669891835473113
2025-07-24,XLM/USD,SHORT,70.67791842475388,1.4396000000000067,69.23831842475387,1.5094491000155725,12.897605062861166,37.32534827528232,-0.5,-5095.9466527033155,1.1969175406498171
2025-08-28,PYTH/USD,SHORT,83.49206349206348,2.6316000000000006,80.86046349206347,3.7892549092413157,-7.36070719860622,23.281930829069857,-1.0,-12283.310424458386,2.6331075434443356
2025-09-18,PYTH/USD,SHORT,53.80530973451327,-13.130099999999999,66.93540973451327,1.8432521430230946,9.622377506318502,31.093430405129702,-0.5,-6524.788101998078,2.6980487687554713
2025-09-18,WLD/USD,SHORT,78.0,25.285,52.715,2.455935939400945,-13.965282717478878,27.15066042550916,-0.5,-6524.788101998078,1.8835400282306756
2025-10-16,WIF/USD,LONG,-45.74688796680497,1.4461,-47.19298796680497,-1.5970964478765912,-9.560391140355849,23.563133507987754,1.0,12353.879251986647,1.6854343263161133
