date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2025-06-16,9973.781088754948,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-17,9689.118623808661,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-18,9769.001837946282,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-19,9752.174923529772,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-20,9561.991120098097,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-21,9285.874347443889,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-22,9155.880648291453,0,4878.264642060513,0,4878.264642060513,4878.264642060513,2,0,-18.388223484212332,0
2025-06-23,10641.45823098769,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-24,10797.388862670377,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-25,10478.762626921629,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-26,10276.012109751544,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-27,10359.927440642958,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-28,10569.249674711888,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-29,10715.515485831356,0,4577.940324145727,0,4577.940324145727,4577.940324145727,2,0,-25.89530517129137,0
2025-06-30,9968.884266707828,0,5357.757742915678,0,5357.757742915678,5357.757742915678,2,0,5.923772459337162,0
2025-07-01,9569.340001449214,0,5357.757742915678,0,5357.757742915678,5357.757742915678,2,0,5.923772459337162,0
