date,long_return,short_return,long_short_return,direction_class
2023-10-20,0.13777699974276805,-0.17879704301719046,-0.020510021637211204,Up
2023-10-21,0.08715493205873041,-0.1215668622371484,-0.01720596508920899,Up
2023-10-22,0.05967130957285647,-0.07712100527491661,-0.00872484785103007,Up
2023-10-23,0.03490584326146853,-0.024913811536280125,0.004996015862594204,Up
2023-10-24,0.028668457085646352,-0.026617067739524245,0.0010256946730610537,Up
2023-10-25,0.014874201395970506,-0.024080802679705603,-0.004603300641867548,Up
2023-10-26,0.012436037887157225,-0.026408828795675007,-0.006986395454258891,Up
2023-10-27,0.06613177984254898,-0.07000588893634764,-0.001937054546899332,Down
2023-10-28,0.023222225886836062,-0.04146614977199415,-0.009121961942579044,Down
2023-10-29,0.02069452336258876,-0.03077298150865692,-0.00503922907303408,Up
2023-10-30,0.03126073080076719,-0.04675206182008083,-0.007745665509656819,Down
2023-10-31,0.10660194901595176,-0.061593185401117724,0.022504381807417016,Up
2023-11-01,0.10453976057085515,-0.07435382091572433,0.01509296982756541,Up
2023-11-02,0.08888415493243437,-0.093537809291519,-0.002326827179542315,Up
2023-11-03,0.10425978726857438,-0.12054262459743985,-0.008141418664432735,Up
2023-11-04,0.09920064757898951,-0.17397520884717876,-0.037387280634094626,Up
2023-11-05,0.09246743543683444,-0.20481326573245906,-0.05617291514781231,Up
2023-11-06,0.06813332811248407,-0.29894121108948646,-0.1154039414885012,Up
2023-11-07,0.09915301296103757,-0.4046726298797795,-0.15275980845937095,Up
2023-11-08,0.02549773302344543,-0.15394934759670484,-0.0642258072866297,Up
2023-11-09,-0.006613859069763676,-0.0683427600814337,-0.03747830957559869,Up
2023-11-10,0.018114191258168558,-0.07768132367464801,-0.02978356620823973,Up
2023-11-11,-0.02184512782287151,0.08296118039384479,0.030558026285486636,Down
2023-11-12,-0.006342299590334268,0.11223203206556016,0.05294486623761295,Up
2023-11-13,0.007577667424553871,-0.005210931785204611,0.00118336781967463,Down
2023-11-14,0.1241097956435954,-0.02491668351505729,0.04959655606426905,Down
2023-11-15,0.010682448573429523,0.0417910781802632,0.026236763376846363,Down
2023-11-16,-0.03296764246820804,0.06002134517064984,0.013526851351220899,Down
2023-11-17,0.04446998855452788,-0.005517854362023018,0.01947606709625243,Down
2023-11-18,0.03028069268930884,-0.08745871487049477,-0.02858901109059296,Down
2023-11-19,0.0006807327689056294,-0.08819547878065641,-0.04375737300587539,Up
2023-11-20,0.039023943096923266,-0.1286313355214624,-0.04480369621226956,Down
2023-11-21,0.10465968613545587,-0.22996794315644523,-0.06265412851049468,Down
2023-11-22,0.00446661059786276,-0.07045115579060267,-0.032992272596369956,Up
2023-11-23,0.017841496400579686,-0.05552420813298761,-0.018841355866203963,Up
2023-11-24,-0.003539698817901186,-0.020671906293630735,-0.01210580255576596,Up
2023-11-25,-0.022481620368112718,0.03206667494503122,0.0047925272884592526,Up
2023-11-26,0.019513223332874783,0.008694830853331299,0.01410402709310304,Up
2023-11-27,0.07758964018922324,-0.07968483840713883,-0.0010475991089577974,Up
2023-11-28,0.06502580858802487,-0.06011964888185231,0.002453079853086279,Up
2023-11-29,0.08072888992514465,-0.14969080221821968,-0.03448095614653751,Down
2023-11-30,0.09364855129661821,-0.15069782148857086,-0.028524635095976324,Down
2023-12-01,0.04868705416487227,-0.12814181249055887,-0.0397273791628433,Up
2023-12-02,0.052661072630952876,-0.0919395509388606,-0.01963923915395386,Up
2023-12-03,0.08958696677125697,-0.11714822228213453,-0.013780627755438785,Up
2023-12-04,0.09017957934155812,-0.09825397436908827,-0.0040371975137650715,Up
2023-12-05,0.06973842541336288,-0.09849001338957437,-0.014375793988105748,Up
2023-12-06,0.04340118125118612,-0.05013561162730631,-0.003367215188060095,Down
2023-12-07,0.011279447206801659,-0.02604239953728974,-0.007381476165244041,Down
2023-12-08,-0.03868647373598374,-0.02625091708022056,-0.03246869540810215,Down
2023-12-09,-0.0050690355750946684,-0.0037141790524184365,-0.0043916073137565525,Down
2023-12-10,-0.060444899184045976,0.02155571321915131,-0.019444592982447335,Down
2023-12-11,0.008004978272770082,-0.030938678010998717,-0.011466849869114316,Down
2023-12-12,-0.03924804071570116,-0.014833990046917512,-0.027041015381309336,Down
2023-12-13,-0.030332427577080278,-0.009675663187159823,-0.02000404538212005,Down
2023-12-14,-0.08238755033976375,0.030720769787215687,-0.02583339027627403,Up
2023-12-15,-0.008223637484394168,-0.034200154424125315,-0.021211895954259742,Up
2023-12-16,0.016993135516698003,-0.024569559509627522,-0.0037882119964647593,Up
2023-12-17,0.08528581662831264,-0.11290094901226044,-0.013807566191973902,Up
2023-12-18,0.07755856375977341,-0.08733264443947927,-0.004887040339852933,Up
2023-12-19,0.09846397299662707,-0.1212683116337441,-0.011402169318558517,Down
2023-12-20,0.12530060939155888,-0.06576681604834259,0.029766896671608145,Down
2023-12-21,0.0681034210240196,-0.04956913208406097,0.009267144469979317,Down
