date,portfolio_value,long_value,short_value,num_longs,num_shorts,daily_return,year_month,rolling_return_30d,rolling_sharpe_90d,year
2022-02-08,1.156103874120729,0.5780519370603645,0.5780519370603645,10,10,-0.008584715267288656,2022-02,-6.93117500119812,-1.1337430443605507,2022
2022-02-09,1.1563071261909688,0.5781535630954844,0.5781535630954844,10,10,0.00017580779269876778,2022-02,-7.358697965786942,-1.022774080780869,2022
2022-02-10,1.1583505798665885,0.5791752899332943,0.5791752899332943,10,10,0.001767223974785237,2022-02,-5.299029830019785,-0.9705448968102957,2022
2022-02-11,1.1540494540202961,0.5770247270101481,0.5770247270101481,10,10,-0.0037131468840700954,2022-02,-5.493617302462084,-1.122506087651749,2022
2022-02-12,1.1556441653280607,0.5778220826640303,0.5778220826640303,10,10,0.0013818396622511386,2022-02,-4.8871777862707795,-1.1838012324685798,2022
2022-02-13,1.1600776855263206,0.5800388427631603,0.5800388427631603,10,10,0.0038364059900750647,2022-02,-5.731143151717677,-0.9090798452982961,2022
2022-02-14,1.1658826715782593,0.5829413357891297,0.5829413357891297,10,10,0.005003963203813466,2022-02,-4.236114714293205,-0.7239017159818041,2022
2022-02-15,1.1659568540282086,0.5829784270141043,0.5829784270141043,10,10,6.362771465573402e-05,2022-02,-4.5393199554432995,-0.6812568383352451,2022
2022-02-16,1.1715145283541455,0.5857572641770727,0.5857572641770727,10,10,0.004766620914604225,2022-02,-4.656917160869245,-0.4049065487105567,2022
2022-02-17,1.1750982959011869,0.5875491479505934,0.5875491479505934,10,10,0.0030590892902337963,2022-02,-2.2288772559974523,-0.36373109828821953,2022
2022-02-18,1.1839819147334965,0.5919909573667482,0.5919909573667482,10,10,0.007559894234632214,2022-02,-1.948693410469915,-0.2408475820823868,2022
2022-02-19,1.1797078879534726,0.5898539439767363,0.5898539439767363,10,10,-0.0036098750553853476,2022-02,-1.360814846196623,-0.4087577528505344,2022
2022-02-20,1.191653335448163,0.5958266677240815,0.5958266677240815,10,10,0.01012576724854597,2022-02,-0.5291050823556631,-0.09114424768109108,2022
2022-02-21,1.191276289336929,0.5956381446684645,0.5956381446684645,10,10,-0.0003164058707495476,2022-02,-0.2938813903259341,0.04744777440287894,2022
2022-02-22,1.1867852816836424,0.5933926408418212,0.5933926408418212,10,10,-0.0037699127343383543,2022-02,1.505461811613329,0.2865522418568454,2022
2022-02-23,1.1850592819730386,0.5925296409865193,0.5925296409865193,10,10,-0.0014543487665732435,2022-02,2.723325322154535,0.051788361014212116,2022
2022-02-24,1.1996807152693298,0.5998403576346649,0.5998403576346649,10,10,0.012338145035198256,2022-02,5.317249314424943,0.2919932925509527,2022
2022-02-25,1.175771362361423,0.5878856811807115,0.5878856811807115,10,10,-0.01992976348089348,2022-02,2.318863133099547,-0.21254132849875465,2022
2022-02-26,1.1839649247765185,0.5919824623882592,0.5919824623882592,10,10,0.006968669825942575,2022-02,2.6711687930621286,0.04067088013762757,2022
2022-02-27,1.2091108735352243,0.6045554367676121,0.6045554367676121,10,10,0.021238761581938048,2022-02,4.832574754020302,0.5104062600346312,2022
2022-02-28,1.2040775044491658,0.6020387522245829,0.6020387522245829,10,10,-0.004162868101038386,2022-02,5.001311838297529,0.510733147819772,2022
2022-03-01,1.1911070178742156,0.5955535089371078,0.5955535089371078,10,10,-0.010772135952231698,2022-03,1.446810115636632,0.23908020343819322,2022
2022-03-02,1.1897505182013624,0.5948752591006812,0.5948752591006812,10,10,-0.0011388562509472289,2022-03,2.022498262220984,0.3874440050958611,2022
2022-03-03,1.2071418447225153,0.6035709223612576,0.6035709223612576,10,10,0.014617624665921314,2022-03,4.360794715714955,0.7144488752764387,2022
2022-03-04,1.1963227937231085,0.5981613968615542,0.5981613968615542,10,10,-0.008962534971931002,2022-03,2.8173046981607497,1.089233664527227,2022
2022-03-05,1.1977842377886299,0.5988921188943149,0.5988921188943149,10,10,0.0012216134919349475,2022-03,2.2360656652589794,1.3936454246693437,2022
2022-03-06,1.205158451378849,0.6025792256894245,0.6025792256894245,10,10,0.006156545859906659,2022-03,3.1106349111546416,1.636951653432773,2022
2022-03-07,1.1943008318397603,0.5971504159198802,0.5971504159198802,10,10,-0.009009287970943691,2022-03,2.3105620746419753,1.1647564272421853,2022
2022-03-08,1.18769632543561,0.593848162717805,0.593848162717805,10,10,-0.005530019094080574,2022-03,2.4854019400662564,0.8626248688053314,2022
2022-03-09,1.17754811576781,0.588774057883905,0.588774057883905,10,10,-0.008544448147617234,2022-03,0.9804764617974415,0.8372807263411068,2022
2022-03-10,1.1842071155367118,0.5921035577683559,0.5921035577683559,10,10,0.005654970425187145,2022-03,2.430857818667609,0.808461755801916,2022
2022-03-11,1.1797140231455832,0.5898570115727916,0.5898570115727916,10,10,-0.0037941778361061385,2022-03,2.024280264683642,0.7007251065335612,2022
2022-03-12,1.1722967996443563,0.5861483998221781,0.5861483998221781,10,10,-0.006287306377396162,2022-03,1.2039722705861733,0.6029610062304579,2022
2022-03-13,1.1785464288484464,0.5892732144242232,0.5892732144242232,10,10,0.005331098068327211,2022-03,2.122697146366792,0.9265689266886673,2022
2022-03-14,1.1793863894061967,0.5896931947030983,0.5896931947030983,10,10,0.0007127089244765017,2022-03,2.0544580062320517,1.0124438848500812,2022
2022-03-15,1.160905654597455,0.5804528272987275,0.5804528272987275,10,10,-0.015669788098916837,2022-03,0.07137186426948716,0.47663181438662483,2022
2022-03-16,1.1299445457984054,0.5649722728992027,0.5649722728992027,10,10,-0.026669788950063555,2022-03,-3.082482196189118,-0.04951026515556563,2022
2022-03-17,1.098211250342895,0.5491056251714475,0.5491056251714475,10,10,-0.028083940555762577,2022-03,-5.81030108028977,-0.41402839689151005,2022
2022-03-18,1.0959414069629476,0.5479707034814738,0.5479707034814738,10,10,-0.002066854969149712,2022-03,-6.450890668626208,-0.6792274839091659,2022
2022-03-19,1.1434818462724297,0.5717409231362148,0.5717409231362148,10,10,0.04337863229497385,2022-03,-2.690536590771786,0.06881570940752679,2022
2022-03-20,1.170649601311236,0.585324800655618,0.585324800655618,10,10,0.023758798731583708,2022-03,-1.12605718519454,0.5541397329028757,2022
2022-03-21,1.1643346583706304,0.5821673291853152,0.5821673291853152,10,10,-0.005394392082423427,2022-03,-1.3031386616827012,0.5710935755596555,2022
2022-03-22,1.2448792478554038,0.6224396239277019,0.6224396239277019,10,10,0.06917649397939196,2022-03,4.466560099647032,1.3084322339391825,2022
2022-03-23,1.2194080791079573,0.6097040395539787,0.6097040395539787,10,10,-0.020460754560192473,2022-03,2.3614832279325038,0.940388830123455,2022
2022-03-24,1.2131140145543264,0.6065570072771632,0.6065570072771632,10,10,-0.0051615736040023785,2022-03,2.2184916915495068,0.9498288684162839,2022
2022-03-25,1.214600367850083,0.6073001839250415,0.6073001839250415,10,10,0.0012252379231663113,2022-03,2.49279393245716,1.0224332299753731,2022
2022-03-26,1.210244508791412,0.605122254395706,0.605122254395706,10,10,-0.0035862487563552703,2022-03,0.8805504154253629,0.9241099742246951,2022
2022-03-27,1.2352518326841921,0.6176259163420961,0.6176259163420961,10,10,0.02066303437951822,2022-03,5.058846662441963,1.1069862947180664,2022
2022-03-28,1.2443748066147466,0.6221874033073733,0.6221874033073733,10,10,0.007385517421763632,2022-03,5.102337119457401,1.2759500120102831,2022
2022-03-29,1.1602400211751835,0.5801200105875918,0.5801200105875918,10,10,-0.06761209323133688,2022-03,-4.041883455828255,0.3977116186365282,2022
2022-03-30,1.1570323174878048,0.5785161587439024,0.5785161587439024,10,10,-0.0027646897442218377,2022-03,-3.907156041660542,0.33485777838183045,2022
2022-03-31,1.156278755493238,0.578139377746619,0.578139377746619,10,10,-0.0006512886314211652,2022-03,-2.9240246139373705,0.3547950819743161,2022
2022-04-01,1.106759867846704,0.553379933923352,0.553379933923352,10,10,-0.04282608100449836,2022-04,-6.975466628089522,-0.20742245583547256,2022
2022-04-02,1.095383193723624,0.547691596861812,0.547691596861812,10,10,-0.010279261521484617,2022-04,-9.258120865206287,-0.3263196482447404,2022
2022-04-03,1.1072890612050834,0.5536445306025417,0.5536445306025417,10,10,0.010869134700694838,2022-04,-7.442283385819371,-0.3537191404769994,2022
2022-04-04,1.113132787132616,0.556566393566308,0.556566393566308,10,10,0.00527750714088393,2022-04,-7.06733717019844,-0.531328271397693,2022
2022-04-05,1.1230422608149402,0.5615211304074701,0.5615211304074701,10,10,0.00890232845252048,2022-04,-6.8137256532498025,-0.6947021170616432,2022
2022-04-06,1.109381906478381,0.5546909532391905,0.5546909532391905,10,10,-0.012163704620204108,2022-04,-7.110346329623329,-0.90044402047802,2022
2022-04-07,1.122036470026827,0.5610182350134135,0.5610182350134135,10,10,0.011406859508477751,2022-04,-5.52833700017562,-0.9724755013775394,2022
2022-04-08,1.1250470937421158,0.5625235468710579,0.5625235468710579,10,10,0.0026831781280840517,2022-04,-4.458503336100317,-0.8001979595024428,2022
2022-04-09,1.1283871109381909,0.5641935554690954,0.5641935554690954,10,10,0.002968779897884577,2022-04,-4.713702853678758,-0.9475440557395328,2022
2022-04-10,1.1288867517060392,0.5644433758530196,0.5644433758530196,10,10,0.0004427919842446837,2022-04,-4.30844004922637,-0.9967667558278933,2022
2022-04-11,1.12009416028504,0.56004708014252,0.56004708014252,10,10,-0.007788727618347258,2022-04,-4.453022423600672,-0.8664026320738916,2022
2022-04-12,1.1228809823131334,0.5614404911565667,0.5614404911565667,10,10,0.0024880247812237855,2022-04,-4.723228985531236,-0.8195364337884132,2022
2022-04-13,1.1125741192118732,0.5562870596059366,0.5562870596059366,10,10,-0.009178945287708129,2022-04,-5.665002648365514,-0.8654598900607073,2022
2022-04-14,1.1072211460918127,0.5536105730459063,0.5536105730459063,10,10,-0.004811340680702214,2022-04,-4.624364460026465,-1.067777109607246,2022
2022-04-15,1.1036534436150542,0.5518267218075271,0.5518267218075271,10,10,-0.003222213095686821,2022-04,-2.32676039555324,-0.9856288359836157,2022
2022-04-16,1.140355434344695,0.5701777171723476,0.5701777171723476,10,10,0.033254995888403416,2022-04,3.837529800267614,-0.6300954042864207,2022
2022-04-17,1.12530396467536,0.56265198233768,0.56265198233768,10,10,-0.01319892834814651,2022-04,2.679208717351167,-0.8395717540053461,2022
2022-04-18,1.1132830710068091,0.5566415355034046,0.5566415355034046,10,10,-0.010682352542869422,2022-04,-2.640949251976654,-0.7223396523956557,2022
2022-04-19,1.1125966167750807,0.5562983083875404,0.5562983083875404,10,10,-0.0006166034943004828,2022-04,-4.959040217596334,-0.7814906211596878,2022
2022-04-20,1.0989646777043651,0.5494823388521826,0.5494823388521826,10,10,-0.012252364302732133,2022-04,-5.6143635505743745,-0.8104634982038431,2022
2022-04-21,1.094972230073708,0.547486115036854,0.547486115036854,10,10,-0.0036329171552602624,2022-04,-12.041892259023989,-0.8692134235753909,2022
2022-04-22,1.1007790014532974,0.5503895007266487,0.5503895007266487,10,10,0.005303122051961706,2022-04,-9.72841493238601,-0.7803622759860858,2022
2022-04-23,1.100378984071831,0.5501894920359155,0.5501894920359155,10,10,-0.0003633948148886734,2022-04,-9.293028448270956,-0.5527605787033864,2022
2022-04-24,1.1029612570188718,0.5514806285094359,0.5514806285094359,10,10,0.002346712345855151,2022-04,-9.191427385191652,-0.379539398832951,2022
2022-04-25,1.0922945139002764,0.5461472569501382,0.5461472569501382,10,10,-0.009671004353703161,2022-04,-9.745964062164935,-0.3472795717961551,2022
2022-04-26,1.0869225292623734,0.5434612646311867,0.5434612646311867,10,10,-0.004918073440395854,2022-04,-12.008021319790341,-0.501787562020954,2022
2022-04-27,1.0787573852217576,0.5393786926108788,0.5393786926108788,10,10,-0.00751216744596972,2022-04,-13.309287564535499,-0.6251911124330001,2022
2022-04-28,1.080707360254995,0.5403536801274975,0.5403536801274975,10,10,0.0018076122212007384,2022-04,-6.85484550340123,-0.6068840089609122,2022
2022-04-29,1.0853452180628012,0.5426726090314006,0.5426726090314006,10,10,0.004291502009120984,2022-04,-6.195773302223184,-0.4940720571984261,2022
2022-04-30,1.0624607253044522,0.5312303626522261,0.5312303626522261,10,10,-0.021084989713406332,2022-04,-8.113790013271116,-1.0033101593979215,2022
2022-05-01,1.071121934376188,0.535560967188094,0.535560967188094,10,10,0.008152027520126781,2022-05,-3.2200240093501753,-0.8341006872067868,2022
2022-05-02,1.0674443002025147,0.5337221501012573,0.5337221501012573,10,10,-0.0034334411943632848,2022-05,-2.5506045447104553,-0.7822022009333774,2022
2022-05-03,1.0509937965500131,0.5254968982750066,0.5254968982750066,10,10,-0.01541111198905698,2022-05,-5.0840622044801105,-1.018797807726763,2022
2022-05-04,1.0533955212511998,0.5266977606255999,0.5266977606255999,10,10,0.002285193984084888,2022-05,-5.366589374776831,-1.0720609731022206,2022
2022-05-05,1.0577601441712576,0.5288800720856288,0.5288800720856288,10,10,0.004143384732520516,2022-05,-5.812970617535829,-0.9981644095336202,2022
2022-05-06,1.0397090700694047,0.5198545350347024,0.5198545350347024,10,10,-0.017065375549761952,2022-05,-6.28032925380454,-1.169006864039386,2022
2022-05-07,1.0203649002503126,0.5101824501251563,0.5101824501251563,10,10,-0.01860536795913581,2022-05,-9.061342700748721,-1.2884481317594216,2022
2022-05-08,1.033896326099989,0.5169481630499945,0.5169481630499945,10,10,0.013261359584553434,2022-05,-8.101951300451116,-1.2062138259203796,2022
2022-05-09,1.0443819608084204,0.5221909804042102,0.5221909804042102,10,10,0.010141862819055492,2022-05,-7.4447101810587775,-0.9973622514574499,2022
2022-05-10,1.0448349894116504,0.5224174947058252,0.5224174947058252,10,10,0.00043377674091504836,2022-05,-7.445544220212074,-0.994496324544651,2022
2022-05-11,1.0471712455229547,0.5235856227614774,0.5235856227614774,10,10,0.0022360048572069857,2022-05,-6.510427189757695,-0.9892539554994049,2022
2022-05-12,1.0537322894400483,0.5268661447200241,0.5268661447200241,10,10,0.006265492817095986,2022-05,-6.158149791675949,-0.8781198768883869,2022
2022-05-13,1.0538042334578308,0.5269021167289154,0.5269021167289154,10,10,6.827542299259193e-05,2022-05,-5.282334429608515,-0.8927059390696797,2022
2022-05-14,1.0377706209408382,0.5188853104704191,0.5188853104704191,10,10,-0.015214982069659988,2022-05,-6.272507113517101,-1.0987558351435815,2022
2022-05-15,1.0303014818846172,0.5151507409423086,0.5151507409423086,10,10,-0.007197292836686242,2022-05,-6.6462857661341745,-1.2330054164460402,2022
2022-05-16,1.0302988094014225,0.5151494047007112,0.5151494047007112,10,10,-2.5938846460737963e-06,2022-05,-9.651080849763005,-1.2337383467796854,2022
2022-05-17,1.0204819518998738,0.5102409759499369,0.5102409759499369,10,10,-0.009528165433144609,2022-05,-9.314995420435256,-1.3900521257120706,2022
2022-05-18,1.027382364045761,0.5136911820228806,0.5136911820228806,10,10,0.006761914929549251,2022-05,-7.715980705910031,-1.3479809198664232,2022
2022-05-19,1.0343253495687206,0.5171626747843603,0.5171626747843603,10,10,0.006757937225648325,2022-05,-7.035008558019296,-1.35719117415752,2022
2022-05-20,1.02941483157507,0.514707415787535,0.514707415787535,10,10,-0.004747556458611579,2022-05,-6.3286698417439835,-1.3694973658876817,2022
2022-05-21,1.0311204510988012,0.5155602255494006,0.5155602255494006,10,10,0.001656882601080767,2022-05,-5.831360578944411,-1.466473778248885,2022
2022-05-22,1.0326348643886103,0.5163174321943051,0.5163174321943051,10,10,0.001468706481570825,2022-05,-6.1905375170420385,-1.4465843720442506,2022
2022-05-23,1.0354733723487746,0.5177366861743873,0.5177366861743873,10,10,0.0027488012055887356,2022-05,-5.898477948286541,-1.374452251570914,2022
2022-05-24,1.0435591365315566,0.5217795682657783,0.5217795682657783,10,10,0.007808761092949146,2022-05,-5.385694203608715,-1.2701662317272473,2022
2022-05-25,1.0455375873222563,0.5227687936611282,0.5227687936611282,10,10,0.0018958684002090553,2022-05,-4.280615345312344,-1.3902657589912213,2022
2022-05-26,1.030601542374282,0.515300771187141,0.515300771187141,10,10,-0.014285516971443646,2022-05,-5.181692841191998,-1.333223366327741,2022
2022-05-27,1.0497929642538308,0.5248964821269154,0.5248964821269154,10,10,0.018621573023591687,2022-05,-2.684980085858002,-1.1955382979144615,2022
2022-05-28,1.051380625453209,0.5256903127266045,0.5256903127266045,10,10,0.0015123564868875228,2022-05,-2.7136610594440946,-1.4281028656669614,2022
2022-05-29,1.044658595597974,0.522329297798987,0.522329297798987,10,10,-0.006393526466532906,2022-05,-3.748726376428646,-1.452344081303921,2022
2022-05-30,1.0053545180674601,0.5026772590337301,0.5026772590337301,10,10,-0.03762384926150508,2022-05,-5.374900537676641,-1.7051852937416272,2022
2022-05-31,0.9956077491766355,0.49780387458831776,0.49780387458831776,10,10,-0.009694857600640483,2022-05,-7.050008292802934,-1.7954351086442895,2022
2022-06-01,0.991513019672994,0.495756509836497,0.495756509836497,10,10,-0.004112793926150049,2022-06,-7.113371678045876,-2.009355241815605,2022
2022-06-02,0.9872574929839916,0.4936287464919958,0.4936287464919958,10,10,-0.004291952404624877,2022-06,-6.0643843736511105,-1.9603808512497707,2022
2022-06-03,0.9789775186374914,0.4894887593187457,0.4894887593187457,10,10,-0.008386843761979401,2022-06,-7.06458316106342,-2.0636329748583186,2022
2022-06-04,0.9845099604270946,0.4922549802135473,0.4922549802135473,10,10,0.005651244981910386,2022-06,-6.925027771920222,-2.0694855084107155,2022
2022-06-05,0.9835080535110523,0.49175402675552615,0.49175402675552615,10,10,-0.0010176706750713027,2022-06,-5.40545602382797,-1.9845660284204731,2022
2022-06-06,0.9842018469427468,0.4921009234713734,0.4921009234713734,10,10,0.0007054273009943213,2022-06,-3.5441294872740503,-1.916898295618218,2022
2022-06-07,1.0063147172345686,0.5031573586172843,0.5031573586172843,10,10,0.02246782035667949,2022-06,-2.6677344883758614,-1.561214586163497,2022
2022-06-08,0.9952628760376625,0.49763143801883125,0.49763143801883125,10,10,-0.010982489878790025,2022-06,-4.703172461226401,-1.7391327786920239,2022
2022-06-09,1.0067162823331546,0.5033581411665773,0.5033581411665773,10,10,0.011507920742598543,2022-06,-3.6482992496222444,-1.5689599917197132,2022
2022-06-10,1.0051391011807171,0.5025695505903586,0.5025695505903586,10,10,-0.00156665902808506,2022-06,-4.013874953303064,-1.5190547949400157,2022
2022-06-11,0.9941576814778843,0.49707884073894215,0.49707884073894215,10,10,-0.010925273616291697,2022-06,-5.653675849092732,-1.6920824924199243,2022
2022-06-12,0.9859793847905716,0.4929896923952858,0.4929896923952858,10,10,-0.008226357689209984,2022-06,-6.436190566886091,-1.7865726318033932,2022
2022-06-13,0.9960868905154655,0.49804344525773275,0.49804344525773275,10,10,0.010251234336954074,2022-06,-4.016661252906006,-1.5106491496720704,2022
2022-06-14,1.0065847935478058,0.5032923967739029,0.5032923967739029,10,10,0.010539143856122646,2022-06,-2.301917327482539,-1.123506890063616,2022
2022-06-15,1.0089638841288173,0.5044819420644087,0.5044819420644087,10,10,0.0023635272420778897,2022-06,-2.070751230412482,-0.806161953518169,2022
2022-06-16,1.010339428546154,0.505169714273077,0.505169714273077,10,10,0.0013633237412897792,2022-06,-0.9938954172425074,-0.7683739815260838,2022
2022-06-17,1.012723754227906,0.506361877113953,0.506361877113953,10,10,0.0023599254016870574,2022-06,-1.4267920426559222,-1.2754155451781992,2022
2022-06-18,1.0280504201797067,0.5140252100898534,0.5140252100898534,10,10,0.0151341033404373,2022-06,-0.606668819596301,-1.386532281816703,2022
2022-06-19,1.0504874129837791,0.5252437064918896,0.5252437064918896,10,10,0.02182479804847537,2022-06,2.0470446667711917,-1.057624022776365,2022
2022-06-20,1.037045448030034,0.518522724015017,0.518522724015017,10,10,-0.01279593147676561,2022-06,0.5746173422240597,-2.277206865312894,2022
2022-06-21,1.0285413077275667,0.5142706538637833,0.5142706538637833,10,10,-0.008200354496152196,2022-06,-0.39641859888851494,-2.1372149327990155,2022
2022-06-22,1.0233321468635928,0.5116660734317964,0.5116660734317964,10,10,-0.005064610263911473,2022-06,-1.1725289910296532,-2.1359787494407776,2022
2022-06-23,1.0152727947224767,0.5076363973612383,0.5076363973612383,10,10,-0.007875597542613244,2022-06,-2.7105643387967837,-2.254154720400421,2022
2022-06-24,1.002968463733897,0.5014842318669485,0.5014842318669485,10,10,-0.012119236379167564,2022-06,-4.071505807589748,-2.3591960433423775,2022
2022-06-25,1.0128117634012055,0.5064058817006027,0.5064058817006027,10,10,0.009814166669471769,2022-06,-1.7261548951394645,-2.5315677489508652,2022
2022-06-26,1.0234346115252155,0.5117173057626078,0.5117173057626078,10,10,0.01048847229848171,2022-06,-2.5108143820863016,-2.4848759391706325,2022
2022-06-27,1.0186599736818729,0.5093299868409364,0.5093299868409364,10,10,-0.004665308158991244,2022-06,-3.112160427840438,-1.9379851322975368,2022
2022-06-28,1.0226605029142501,0.5113302514571251,0.5113302514571251,10,10,0.0039272469084239425,2022-06,-2.1057686000402698,-1.8315965490656958,2022
